GAE/ACALTF,GAE/ACPHIR,GAE/ACPSIR,GAE/IAIRSPK,GAE/THETAR,GAE/UBODYF,GAE/VBODYF,GAE/WBODYF,GAE/Z1DOTF,zzSCENARIO/SYSTEM_TIME,
1564.21,-1.16201,3.77605,217.672,0.413838,350.534,42.8345,127.662,-130.714,52.75,
1578.7,-1.139,3.73513,217.348,0.407626,348.758,52.2595,127.607,-132.948,52.86,
1594.79,-1.11746,3.69488,216.982,0.404391,346.877,60.2963,127.578,-135.423,52.98,
1608.43,-1.10204,3.65939,216.614,0.404311,345.015,66.8269,127.553,-137.515,53.08,
1623.67,-1.08736,3.622,216.17,0.407476,343.281,71.7925,127.517,-139.848,53.19,
1639.17,-1.07467,3.58668,215.691,0.413192,341.889,75.1899,127.457,-142.222,53.3,
1654.94,-1.06351,3.55364,215.183,0.422573,340.611,77.0656,127.368,-144.647,53.41,
1670.97,-1.05339,3.52296,214.652,0.435119,339.62,77.5244,127.246,-147.136,53.52,
1687.29,-1.04386,3.49462,214.106,0.450701,338.913,76.771,127.111,-149.705,53.63,
1703.89,-1.03445,3.46853,213.55,0.469142,338.458,74.6158,126.924,-152.368,53.74,
1720.78,-1.02474,3.44456,212.988,0.490215,338.206,71.9099,126.753,-154.885,53.84,
1737.99,-1.01435,3.42254,212.425,0.51365,338.1,68.1505,126.556,-157.772,53.95,
1755.53,-1.00293,3.40232,211.861,0.539132,338.078,63.7528,126.353,-160.792,54.06,
1773.4,-0.99021,3.38372,211.296,0.56632,338.08,58.9054,126.149,-163.954,54.17,
1791.64,-0.975947,3.36659,210.729,0.594849,338.055,53.7928,125.923,-167.57,54.29,
1810.23,-0.968848,3.35058,210.111,0.623794,337.955,46.5833,126.024,-170.642,54.4,
1829.13,-1.0079,3.3409,209.455,0.647182,338.367,34.9069,125.965,-172.896,54.5,
1846.53,-1.06679,3.33496,208.861,0.669012,339.28,18.1428,124.365,-175.148,54.61,
1867.67,-1.15231,3.3234,208.317,0.694421,339.378,-0.516395,122.971,-177.055,54.72,
1885.46,-1.22895,3.30575,207.841,0.722863,338.409,-19.5663,121.725,-178.654,54.83,
1905.18,-1.30961,3.27634,207.301,0.752988,336.225,-37.3061,121.16,-179.998,54.94,
1925.03,-1.38531,3.23955,206.721,0.781569,333.246,-53.3475,120.695,-181.016,55.05,
1944.99,-1.44435,3.20521,206.035,0.806641,330.507,-66.2866,118.488,-182.13,55.16,
1965.09,-1.45995,3.16489,205.201,0.830056,327.28,-72.3456,119.827,-183.505,55.27,
1985.35,-1.43146,3.14486,204.323,0.846025,325.853,-73.3247,118.915,-184.932,55.38,
2005.78,-1.36703,3.1531,203.447,0.855383,327.063,-70.4995,112.419,-186.803,55.49,
2026.44,-1.29707,3.16042,202.593,0.857871,329.083,-65.3326,105.671,-189.135,55.6,
2047.36,-1.22259,3.17225,201.773,0.852436,331.178,-59.1051,98.5855,-191.46,55.71,
2068.54,-1.14245,3.19419,201,0.837109,334.293,-51.1824,87.5074,-193.516,55.82,
2089.95,-1.06993,3.21079,200.264,0.816135,336.945,-42.5963,76.5941,-195.473,55.93,
2111.55,-1.00575,3.22158,199.556,0.790977,339.01,-33.5674,65.2663,-197.154,56.04,
2133.3,-0.950595,3.22323,198.892,0.764856,340.359,-24.1249,57.3126,-198.261,56.14,
2153.17,-0.904455,3.21908,198.294,0.73796,341.165,-14.3626,49.6972,-199.153,56.25,
2177.11,-0.851454,3.21208,197.753,0.709909,341.592,-4.51695,42.3313,-199.72,56.36,
2199.09,-0.805648,3.2026,197.262,0.681576,341.635,5.10956,35.2996,-199.915,56.47,
2219.08,-0.766947,3.19195,196.852,0.654244,341.309,14.2324,28.836,-199.728,56.58,
2241.02,-0.728124,3.17772,196.418,0.629644,340.619,22.6042,23.4947,-199.144,56.69,
2262.88,-0.692637,3.16084,195.942,0.60815,339.662,30.0358,19.1692,-198.201,56.8,
2284.62,-0.659902,3.14723,195.501,0.589285,338.562,36.3772,15.5741,-196.944,56.91,
2306.22,-0.629004,3.13477,195.098,0.573558,337.548,41.0978,12.0255,-195.454,57.02,
2327.63,-0.60004,3.12442,194.653,0.558786,336.46,45.0847,9.06069,-193.716,57.13,
2348.84,-0.572108,3.11679,194.21,0.54646,335.392,47.9766,6.52513,-191.797,57.24,
2369.84,-0.544556,3.11163,193.772,0.536436,334.564,49.3114,4.66868,-189.709,57.35,
2390.6,-0.516495,3.10932,193.342,0.530465,333.962,49.4748,3.42573,-187.709,57.46,
2411.11,-0.487198,3.10999,192.925,0.526081,333.471,48.5676,2.45025,-185.223,57.57,
2431.37,-0.462581,3.11335,192.501,0.523456,333.137,46.4029,1.99392,-182.797,57.68,
2451.35,-0.456013,3.11953,192.084,0.520682,332.893,43.0735,2.25087,-180.306,57.79,
2471.06,-0.455538,3.12913,191.694,0.517921,332.787,39.1914,2.39745,-177.865,57.9,
2488.75,-0.451933,3.14178,191.332,0.516192,332.77,34.9621,2.39544,-175.695,58,
2507.96,-0.442098,3.15684,190.997,0.515966,332.794,29.6465,2.34226,-173.364,58.11,
2528.63,-0.418656,3.17258,190.687,0.519524,332.806,23.8353,3.0791,-171.13,58.22,
2545.63,-0.388307,3.18779,190.398,0.525016,332.759,17.7444,4.29456,-168.994,58.33,
2564.12,-0.344152,3.20514,190.149,0.531051,332.613,11.7104,5.9749,-167.006,58.44,
2582.4,-0.283066,3.22336,189.888,0.537786,332.387,6.0886,7.8548,-165.229,58.55,
2600.49,-0.193535,3.24386,189.609,0.544428,331.997,1.10682,9.99523,-163.624,58.66,
2618.42,-0.108563,3.26059,189.378,0.548055,331.597,-2.73787,12.1867,-162.124,58.77,
2636.18,-0.015992,3.27733,189.126,0.548779,331.129,-5.93118,13.818,-160.719,58.88,
2653.79,0.0754163,3.29149,188.875,0.546519,330.677,-8.0551,15.2378,-159.375,58.99,
2671.26,0.165506,3.30243,188.607,0.541373,330.237,-8.78471,16.0316,-158.034,59.1,
2688.57,0.250144,3.30892,188.393,0.532968,329.967,-8.63463,15.4847,-156.77,59.2,
2705.73,0.316433,3.31039,188.151,0.520826,329.735,-7.85939,13.6653,-155.229,59.32,
2722.73,0.354653,3.30781,187.962,0.511311,329.572,-6.82071,11.8576,-153.873,59.42,
2739.56,0.373785,3.30293,187.764,0.501808,329.397,-5.24326,9.99519,-152.229,59.53,
2756.2,0.381665,3.29425,187.579,0.487246,329.264,-3.39188,6.56985,-150.414,59.65,
2771.14,0.382244,3.28115,187.412,0.464492,329.131,-1.40862,0.125189,-148.454,59.75,
2787.36,0.379015,3.2664,187.259,0.438341,328.871,0.621016,-7.02233,-146.084,59.86,
2804.73,0.373446,3.25075,187.124,0.409368,328.434,2.63756,-14.9949,-143.295,59.97,
2818.89,0.369183,3.24154,186.981,0.393436,328.076,4.58792,-18.1989,-140.001,60.08,
2834.11,0.366721,3.23988,186.863,0.395638,328.105,6.40851,-13.9377,-136.313,60.19,
2848.93,0.363191,3.23796,186.772,0.395423,328.113,8.03987,-10.4992,-132.81,60.3,
2863.37,0.358808,3.23611,186.699,0.393919,328.109,9.44028,-7.66892,-129.556,60.41,
2877.47,0.35372,3.2349,186.656,0.391596,328.106,10.4838,-5.37303,-126.5,60.52,
2891.24,0.348126,3.23404,186.626,0.388061,328.12,11.3559,-3.65964,-123.603,60.63,
2904.7,0.342228,3.23381,186.614,0.383612,328.163,11.9602,-1.98754,-120.836,60.74,
2917.85,0.336227,3.23435,186.62,0.377841,328.236,12.1902,-0.755079,-118.173,60.85,
2930.72,0.330313,3.23548,186.641,0.372395,328.333,12.1339,0.16214,-115.823,60.96,
2943.31,0.324665,3.23745,186.679,0.365852,328.473,11.7919,0.993994,-113.302,61.06,
2955.63,0.319442,3.24016,186.734,0.358856,328.649,11.1765,1.68899,-110.833,61.17,
2967.67,0.314773,3.24357,186.805,0.351477,328.858,10.3153,2.31874,-108.185,61.29,
2979.45,0.310766,3.2476,186.892,0.343788,329.097,9.24163,2.75996,-106.008,61.39,
2990.97,0.307504,3.25215,186.995,0.335858,329.364,7.99385,3.17457,-103.637,61.5,
3002.23,0.305044,3.25712,187.113,0.327749,329.656,6.61378,3.52992,-101.284,61.61,
3013.23,0.303421,3.26237,187.247,0.31952,329.969,5.14552,3.83889,-98.9454,61.72,
3023.01,0.302679,3.26729,187.383,0.311221,330.302,3.63409,4.11202,-96.6169,61.83,
3033.52,0.302657,3.27275,187.561,0.302899,330.654,2.12418,4.3576,-94.2957,61.94,
3043.78,0.304903,3.2787,187.741,0.294587,331.025,0.716754,4.58512,-91.9595,62.05,
3053.77,0.314476,3.28376,187.917,0.28714,331.378,-0.545886,4.85132,-89.5974,62.16,
3064.38,0.339931,3.29001,188.144,0.278376,331.822,-1.5047,5.20439,-87.1701,62.27,
3072.97,0.388043,3.2958,188.345,0.271202,332.21,-1.86925,5.74696,-84.5655,62.38,
3082.13,0.480163,3.30271,188.581,0.263457,332.658,-1.80853,6.55784,-81.8252,62.49,
3091,0.58413,3.30773,188.836,0.255685,333.141,-1.30787,7.16805,-79.1785,62.6,
3099.59,0.661627,3.30891,189.109,0.24859,333.667,-0.441831,7.19381,-77.0047,62.71,
3107.92,0.702913,3.30831,189.397,0.244497,334.209,1.3044,7.46252,-74.6318,62.81,
3115.99,0.73,3.31151,189.701,0.246697,334.715,3.47118,9.60141,-72.1246,62.93,
3123.81,0.746083,3.3233,190.021,0.259063,335.043,5.85478,16.7263,-69.9736,63.04,
3130.73,0.758359,3.33937,190.355,0.275488,335.129,8.25695,24.2011,-68.3038,63.14,
3138.17,0.764687,3.35453,190.692,0.290395,335.117,10.4467,31.2828,-66.972,63.25,
3145.49,0.766373,3.36544,191.013,0.300237,335.2,12.3427,35.876,-66.0547,63.36,
3153.38,0.764814,3.372,191.317,0.304769,335.514,13.8969,37.7207,-65.4367,63.48,
3159.91,0.761934,3.37663,191.617,0.306735,335.976,15.0962,38.218,-65.0944,63.58,
3167.05,0.758236,3.38314,191.915,0.308278,336.438,15.9316,38.7908,-64.7686,63.69,
3174.16,0.754263,3.3894,192.211,0.309542,336.908,16.4021,39.4046,-64.5117,63.8,
3181.25,0.750822,3.39913,192.477,0.312089,337.27,16.5136,40.9918,-64.3134,63.91,
3188.32,0.747552,3.4099,192.762,0.314819,337.622,16.2842,42.6311,-64.2157,64.02,
3195.38,0.744633,3.42164,193.039,0.316853,337.935,15.7449,44.2702,-64.2307,64.13,
3202.45,0.742241,3.43438,193.308,0.318992,338.266,14.9323,45.9435,-64.3582,64.24,
3209.54,0.741392,3.4479,193.57,0.320986,338.618,13.9602,47.5433,-64.5638,64.35,
3216.66,0.741586,3.46204,193.822,0.32243,338.905,12.9039,48.9223,-64.8953,64.46,
3223.81,0.74315,3.47672,194.066,0.323823,339.214,11.699,50.3495,-65.2353,64.56,
3231.02,0.747323,3.49207,194.302,0.325239,339.5,10.5011,51.7665,-65.6813,64.67,
3238.27,0.753051,3.50782,194.528,0.326667,339.762,9.33361,53.1497,-66.1939,64.79,
3245.59,0.759787,3.52378,194.744,0.328113,340.008,8.22554,54.4544,-66.77,64.89,
3252.29,0.767224,3.53986,194.949,0.329622,340.237,7.20265,55.6883,-67.4002,65,
3259.74,0.775245,3.55605,195.143,0.331293,340.446,6.28912,56.8794,-68.0781,65.11,
3267.95,0.783701,3.57221,195.326,0.333093,340.638,5.50246,58.0011,-68.7985,65.22,
3274.87,0.791675,3.58684,195.483,0.335039,340.819,4.85614,59.0422,-69.5569,65.33,
3282.56,0.800727,3.60295,195.646,0.33705,340.978,4.35927,60.0632,-70.3475,65.44,
3290.34,0.809978,3.62043,195.81,0.339705,341.122,4.0165,61.0301,-71.1665,65.55,
3298.21,0.819388,3.63496,195.936,0.342414,341.245,3.82824,61.9656,-72.0107,65.66,
3306.18,0.828865,3.65079,196.064,0.345029,341.348,3.79104,62.8217,-72.8777,65.77,
3314.24,0.838468,3.66679,196.179,0.348337,341.431,3.88247,63.7331,-73.7667,65.88,
3322.4,0.848158,3.68299,196.282,0.352078,341.473,4.1389,64.7087,-74.6728,65.99,
3330.66,0.857822,3.69918,196.373,0.356411,341.499,4.50111,65.636,-75.6044,66.1,
3339.02,0.867451,3.71545,196.45,0.360254,341.501,4.92294,66.4597,-76.4709,66.21,
3347.49,0.877086,3.73203,196.515,0.364843,341.465,5.47329,67.4263,-77.4451,66.31,
3356.07,0.886703,3.74894,196.57,0.369755,341.394,6.09686,68.4528,-78.4424,66.42,
3364.76,0.89623,3.76598,196.617,0.374777,341.316,6.77696,69.4263,-79.4689,66.53,
3373.56,0.905759,3.78343,196.657,0.380054,341.207,7.49545,70.4612,-80.5215,66.64,
3381.67,0.915166,3.80096,196.689,0.385274,341.1,8.23548,71.4041,-81.6008,66.75,
3390.7,0.923651,3.81861,196.714,0.390412,340.995,8.98319,72.2597,-82.7019,66.86,
3400.69,0.93377,3.83642,196.731,0.39544,340.888,9.72254,73.0375,-83.8195,66.97,
3409.13,0.942167,3.85284,196.74,0.40038,340.775,10.4371,73.7778,-84.9484,67.08,
3418.53,0.951318,3.87105,196.743,0.404687,340.663,11.1116,74.4402,-86.0838,67.19,
3428.06,0.960386,3.88944,196.737,0.409195,340.563,11.7332,75.0258,-87.2211,67.3,
3437.71,0.970199,3.90971,196.723,0.413804,340.446,12.2913,75.5416,-88.3546,67.41,
3448.38,0.979138,3.9285,196.702,0.417719,340.342,12.7775,75.9944,-89.4788,67.52,
3457.38,0.987234,3.94576,196.676,0.421003,340.248,13.1522,76.3901,-90.5887,67.63,
3467.4,0.996122,3.96495,196.641,0.424296,340.146,13.5131,76.734,-91.6794,67.74,
3477.54,1.00501,3.98435,196.595,0.427494,340.036,13.7576,77.0311,-92.7462,67.85,
3487.79,1.01392,4.00397,196.55,0.429837,339.946,13.9087,77.2641,-93.6916,67.96,
3498.16,1.02286,4.02379,196.495,0.432072,339.847,13.9992,77.4833,-94.791,68.07,
3508.64,1.03186,4.0438,196.433,0.433947,339.748,14.0144,77.6671,-95.6743,68.17,
3519.22,1.04093,4.06399,196.366,0.435467,339.649,13.9604,77.831,-96.6903,68.29,
3529.9,1.0501,4.08435,196.293,0.436638,339.55,13.8454,77.9412,-97.4973,68.39,
3539.69,1.05936,4.10487,196.214,0.437471,339.449,13.6769,78.0372,-98.34,68.5,
3551.54,1.06886,4.12584,196.131,0.438134,339.332,13.4634,78.1774,-99.1372,68.61,
3562.49,1.07878,4.14774,196.043,0.438874,339.139,13.2123,78.6136,-99.8803,68.72,
3572.51,1.08784,4.16766,195.951,0.439256,338.958,12.9324,78.9653,-100.584,68.83,
3583.61,1.09792,4.1897,195.863,0.439365,338.779,12.6334,79.2803,-101.245,68.94,
3594.78,1.10833,4.21238,195.763,0.43945,338.558,12.3243,79.7397,-101.859,69.05,
3606.01,1.11888,4.23523,195.649,0.43929,338.334,12.0135,80.1812,-102.427,69.16,
3617.31,1.12961,4.25835,195.551,0.438998,338.12,11.709,80.6406,-102.95,69.27,
3628.65,1.14053,4.28177,195.44,0.438543,337.872,11.4436,81.0876,-103.425,69.38,
3640.05,1.15152,4.3052,195.326,0.437838,337.63,11.1465,81.5552,-103.85,69.49,
3651.5,1.16258,4.32863,195.21,0.436805,337.375,10.9008,81.922,-104.223,69.6,
3662.98,1.17369,4.35206,195.091,0.435744,337.17,10.7041,82.2085,-104.513,69.71,
3674.49,1.18485,4.37547,194.971,0.43438,336.95,10.5204,82.4779,-104.775,69.81,
3686.03,1.19612,4.39907,194.849,0.432891,336.724,10.373,82.7568,-104.975,69.93,
3697.58,1.20751,4.42294,194.725,0.43131,336.48,10.2626,83.1257,-105.119,70.04,
3709.15,1.21892,4.44685,194.601,0.429564,336.236,10.1894,83.4186,-105.182,70.14,
3719.67,1.2303,4.47078,194.476,0.427638,335.999,10.153,83.703,-105.19,70.25,
3731.24,1.24066,4.49259,194.351,0.425553,335.763,10.1522,83.978,-105.132,70.36,
3743.85,1.25301,4.51872,194.226,0.423271,335.537,10.1847,84.2085,-105.006,70.47,
3754.34,1.26328,4.54058,194.102,0.420841,335.311,10.239,84.4373,-104.82,70.58,
3765.86,1.27335,4.5661,193.978,0.418857,334.977,10.1562,85.1096,-104.62,70.69,
3777.35,1.28305,4.59571,193.866,0.417752,334.314,9.93436,87.0708,-104.375,70.8,
3789.86,1.29263,4.6285,193.732,0.416405,333.644,9.61287,89.0188,-104.128,70.91,
3800.27,1.3,4.65573,193.62,0.41487,333.079,9.24547,90.7457,-103.906,71.02,
3811.69,1.30541,4.68552,193.496,0.412971,332.502,8.57281,92.154,-103.752,71.13,
3823.1,1.30465,4.71491,193.371,0.411007,331.981,7.3068,93.6277,-103.714,71.24,
3834.51,1.29649,4.74383,193.235,0.408834,331.486,5.05136,94.7507,-103.823,71.35,
3845.94,1.279,4.77222,193.121,0.407095,331.127,2.25356,95.5663,-104.1,71.45,
3857.42,1.25388,4.80012,192.997,0.405169,330.785,-1.67275,96.178,-104.567,71.56,
3868.96,1.22561,4.82809,192.873,0.403228,330.446,-6.14612,96.5845,-105.202,71.68,
3880.58,1.19658,4.85631,192.748,0.401389,330.072,-10.9179,96.8542,-106.001,71.78,
3891.22,1.16956,4.88482,192.615,0.399769,329.65,-15.6418,97.018,-106.901,71.89,
3903.03,1.1497,4.91384,192.471,0.398438,329.153,-19.7431,97.2609,-107.826,72,
3916.02,1.13958,4.94328,192.313,0.397554,328.583,-22.8467,97.7268,-108.761,72.11,
3928.04,1.13585,4.97263,192.144,0.397434,327.988,-25.0803,98.3352,-109.722,72.23,
3939.06,1.13632,4.99896,191.981,0.39825,327.405,-26.4811,98.9994,-110.665,72.33,
3952.4,1.14305,5.03004,191.772,0.399974,326.855,-26.8692,99.7388,-111.552,72.45,
3963.6,1.15287,5.05579,191.591,0.402911,326.322,-26.3168,100.621,-112.4,72.55,
3976,1.1666,5.08471,191.368,0.407354,325.722,-24.9703,101.876,-113.199,72.66,
3988.49,1.18173,5.11332,191.179,0.41237,325.164,-22.9713,103.088,-113.967,72.77,
4001.06,1.19733,5.14138,190.969,0.418769,324.715,-20.6912,104.131,-114.703,72.88,
4013.72,1.21293,5.16897,190.757,0.425967,324.274,-17.7763,104.922,-115.406,72.99,
4026.44,1.22775,5.19513,190.524,0.434053,323.935,-14.2391,105.383,-116.059,73.1,
4039.24,1.23856,5.21299,190.331,0.438955,324.36,-11.1056,103.51,-116.602,73.2,
4052.1,1.24497,5.22369,190.123,0.442863,325.452,-7.62764,99.3011,-117.14,73.32,
4065.02,1.24445,5.2334,189.918,0.447217,326.496,-4.68715,94.9339,-117.667,73.42,
4078,1.22797,5.2436,189.714,0.452636,327.277,-3.23672,90.8354,-118.407,73.54,
4091.06,1.19333,5.25383,189.508,0.458461,327.879,-3.49592,87.793,-119.122,73.64,
4103.02,1.14869,5.26402,189.3,0.463659,328.362,-4.92265,84.6854,-120.011,73.75,
4116.27,1.09852,5.27422,189.091,0.467797,328.754,-7.23587,81.717,-121.033,73.86,
4130.86,1.04399,5.28457,188.88,0.470851,329.061,-10.3615,78.8149,-122.209,73.98,
4143.15,0.99013,5.29416,188.669,0.47294,329.28,-14.3018,75.899,-123.523,74.08,
4156.8,0.928063,5.30501,188.475,0.474064,329.409,-18.8508,72.8856,-124.913,74.19,
4170.62,0.865009,5.31548,188.257,0.473727,329.486,-23.7926,69.4778,-126.33,74.3,
4184.58,0.801498,5.32487,188.017,0.471279,329.59,-28.9816,65.3635,-127.759,74.41,
4198.71,0.735693,5.33415,187.823,0.468631,329.593,-33.9357,60.9655,-129.164,74.52,
4212.98,0.664095,5.34138,187.637,0.463403,329.654,-39.6144,55.4057,-130.457,74.63,
4227.39,0.587876,5.34692,187.481,0.455943,329.777,-45.2429,48.7466,-131.564,74.74,
4241.9,0.508424,5.35259,187.352,0.448675,329.768,-51.0511,42.0491,-132.342,74.85,
4256.49,0.426946,5.35834,187.247,0.442546,329.651,-55.4144,36.2153,-132.711,74.95,
4271.09,0.344731,5.36345,187.163,0.438016,329.474,-59.4635,30.2016,-132.722,75.07,
4285.67,0.262612,5.36752,187.089,0.436762,329.271,-62.5036,25.2002,-132.378,75.17,
4300.19,0.182288,5.36942,187.004,0.438353,329.09,-64.5156,20.9935,-131.578,75.29,
4313.31,0.109466,5.36826,186.889,0.440521,329.051,-64.8931,18.2532,-130.648,75.39,
4327.62,0.0697704,5.36447,186.708,0.436549,329.195,-63.5389,15.5571,-129.432,75.5,
4343.07,0.0554121,5.35768,186.567,0.429758,329.527,-61.2101,13.8411,-128.058,75.61,
4357.07,0.030316,5.34623,186.479,0.423073,330.093,-57.9746,12.0545,-126.506,75.72,
4369.64,-0.00719725,5.33209,186.42,0.417644,330.847,-53.6601,9.91771,-124.892,75.83,
4383.29,-0.0556566,5.31352,186.365,0.413913,331.666,-48.3943,8.64116,-123.135,75.94,
4396.74,-0.10688,5.29255,186.33,0.40989,332.496,-42.5253,7.87954,-121.277,76.05,
4409.99,-0.166627,5.26759,186.315,0.405198,333.29,-36.2627,7.51826,-119.351,76.16,
4423.02,-0.224529,5.24508,186.327,0.401715,333.942,-29.9411,7.90177,-117.368,76.27,
4435.82,-0.306875,5.21844,186.365,0.398479,334.55,-23.8469,9.01572,-115.27,76.38,
4448.4,-0.407974,5.19139,186.414,0.39279,335.052,-18.5317,9.96152,-113.209,76.49,
4460.75,-0.513663,5.16555,186.468,0.384182,335.451,-12.8187,11.2371,-111.085,76.6,
4472.86,-0.620925,5.14235,186.529,0.374477,335.702,-8.81311,12.2516,-109.086,76.71,
4484.72,-0.722814,5.12295,186.597,0.361668,335.93,-5.11843,13.0912,-106.877,76.81,
4496.35,-0.8011,5.11073,186.672,0.345599,336.177,-1.9229,12.5857,-104.8,76.92,
4507.76,-0.844699,5.1042,186.758,0.329111,336.451,0.900566,10.9043,-102.535,77.04,
4518.93,-0.870152,5.0992,186.857,0.314373,336.711,2.74733,9.83898,-100.493,77.15,
4528.86,-0.883522,5.0961,186.969,0.300291,336.989,4.34387,8.47946,-98.1504,77.25,
4540.49,-0.894066,5.09395,187.095,0.287107,337.283,5.52576,7.19396,-95.6908,77.36,
4550.87,-0.89827,5.09257,187.237,0.274928,337.599,6.41819,6.03137,-93.2113,77.47,
4560.07,-0.89379,5.09209,187.394,0.263796,337.941,7.0346,4.9101,-90.7559,77.58,
4569.93,-0.875066,5.09244,187.569,0.253729,338.314,7.42637,3.77565,-88.3809,77.69,
4579.54,-0.833806,5.09379,187.743,0.245518,338.716,7.64227,2.56864,-86.1428,77.8,
4588.9,-0.775061,5.09567,187.967,0.23624,339.144,7.52842,1.38456,-83.7891,77.91,
4597.99,-0.713145,5.09677,188.164,0.228542,339.591,7.36455,0.442386,-81.3038,78.02,
4606.8,-0.659728,5.09637,188.393,0.220579,340.013,7.17737,0.117573,-78.5793,78.13,
4615.3,-0.629402,5.09359,188.637,0.213522,340.494,7.25451,0.758747,-75.7524,78.24,
4623.5,-0.605699,5.09054,188.923,0.20616,341.046,7.60918,1.52488,-73.028,78.35,
4631.4,-0.583308,5.08758,189.176,0.200449,341.531,7.85562,2.25248,-70.3568,78.46,
4639.01,-0.561516,5.08475,189.469,0.194642,342.09,8.05447,3.12318,-67.9704,78.56,
4646.33,-0.539739,5.08227,189.779,0.189061,342.676,8.17961,3.92046,-65.4082,78.67,
4653.37,-0.516141,5.08004,190.104,0.184064,343.288,8.2439,4.83663,-62.7072,78.79,
4659.55,-0.489096,5.07587,190.444,0.183707,343.899,8.26885,6.96167,-60.5744,78.89,
4666.1,-0.458065,5.0714,190.798,0.185254,344.5,8.30643,9.91089,-58.3228,79,
4672.41,-0.427681,5.0679,191.164,0.186742,345.11,8.40877,12.47,-56.3015,79.11,
4679.06,-0.389712,5.06413,191.541,0.188408,345.726,8.61119,14.829,-54.4869,79.22,
4684.42,-0.35735,5.06144,191.928,0.189805,346.356,8.93825,16.8582,-52.8669,79.33,
4690.16,-0.322117,5.05882,192.287,0.190957,347.001,9.35281,18.6,-51.4123,79.44,
4695.75,-0.288943,5.05643,192.688,0.19189,347.662,9.85655,20.1126,-50.1093,79.55,
4701.69,-0.254196,5.05414,193.134,0.192669,348.337,10.4266,21.4226,-48.9424,79.66,
4706.53,-0.226603,5.05246,193.511,0.193285,348.963,11.027,22.5666,-47.8935,79.77,
4711.75,-0.197282,5.05091,193.931,0.193902,349.665,11.5897,23.5671,-46.9522,79.88,
4716.88,-0.169143,5.04967,194.355,0.194488,350.38,12.2187,24.45,-46.1002,79.99,
4721.91,-0.146365,5.04858,194.78,0.195062,351.173,12.579,25.2802,-45.316,80.1,
4726.86,-0.133161,5.04757,195.206,0.195408,351.843,12.6453,26.0255,-44.6621,80.21,
4731.73,-0.127859,5.04691,195.635,0.195633,352.596,12.4249,26.8049,-43.9591,80.32,
4736.54,-0.126735,5.04688,196.067,0.195752,353.371,11.8944,27.5062,-43.4395,80.42,
4741.28,-0.127922,5.04758,196.501,0.19583,354.164,11.0303,28.1237,-42.928,80.53,
4745.98,-0.131022,5.04899,196.938,0.195888,354.974,9.8555,28.6635,-42.4737,80.64,
4750.2,-0.13464,5.05109,197.378,0.195972,355.797,8.4294,29.1263,-42.0732,80.75,
4754.81,-0.134894,5.05367,197.821,0.196254,356.626,6.95982,29.5322,-41.7391,80.86,
4759.81,-0.127404,5.05741,198.267,0.197657,357.433,5.52717,30.1526,-41.4743,80.97,
4763.94,-0.117134,5.06058,198.673,0.201171,358.17,4.1735,31.5025,-41.273,81.08,
4768.48,-0.103453,5.06414,199.157,0.204539,358.901,2.96948,32.7692,-41.179,81.19,
4773.01,-0.0882685,5.0676,199.556,0.207625,359.629,1.95251,33.8528,-41.208,81.3,
4777.54,-0.0756055,5.07081,199.99,0.207696,360.428,0.941208,34.0365,-41.2793,81.41,
4782.09,-0.0689527,5.0739,200.426,0.200899,361.451,-0.0492774,31.8272,-41.3598,81.52,
4786.64,-0.0652669,5.07686,200.872,0.191638,362.492,-0.900639,28.4459,-41.3685,81.63,
4791.18,-0.0629204,5.07915,201.318,0.186794,363.438,-1.8364,26.8218,-41.093,81.74,
4795.68,-0.0610388,5.08109,201.765,0.183302,364.332,-2.58952,26.064,-40.6885,81.85,
4800.13,-0.0592852,5.08243,202.212,0.184679,365.094,-3.17147,27.0256,-40.2732,81.95,
4804.54,-0.0574661,5.08344,202.661,0.186315,365.842,-3.68416,28.1869,-39.8207,82.07,
4808.9,-0.0555503,5.08405,203.111,0.188977,366.573,-4.05407,29.5356,-39.5642,82.17,
4813.24,-0.0535705,5.08423,203.561,0.193024,367.267,-4.27566,31.4791,-39.3881,82.29,
4817.18,-0.0515905,5.08395,204.01,0.199055,367.904,-4.34891,33.5904,-39.4002,82.39,
4821.52,-0.0498472,5.08325,204.448,0.206759,368.459,-4.27874,36.4034,-39.5911,82.5,
4825.9,-0.0480468,5.08218,204.87,0.215109,368.975,-4.07615,39.1362,-40.0406,82.61,
4830.75,-0.0463574,5.08049,205.274,0.230345,369.206,-3.75623,43.871,-40.823,82.72,
4834.88,-0.0451889,5.07857,205.612,0.24918,369.126,-3.33656,50.0538,-41.9212,82.83,
4839.57,-0.0441255,5.07649,205.948,0.263519,369.227,-2.84365,53.8748,-43.5867,82.94,
4844.47,-0.0434224,5.07405,206.253,0.282971,369.051,-2.30372,58.8577,-45.7106,83.05,
4849.62,-0.0430616,5.07124,206.516,0.307195,368.455,-1.73486,65.41,-48.235,83.16,
4855.59,-0.0429958,5.06807,206.739,0.331461,367.743,-1.15661,71.4207,-51.3334,83.27,
4860.9,-0.0432128,5.06536,206.874,0.354032,366.996,-0.588663,77.0297,-54.9946,83.38,
4867.15,-0.0437168,5.06235,206.996,0.379014,366.12,-0.0955399,81.7946,-59.1472,83.49,
4873.88,-0.0443875,5.05963,207.089,0.399979,365.655,0.449853,84.8449,-63.7263,83.6,
