GAE/ACALTF,GAE/ACPHIR,GAE/ACPSIR,GAE/IAIRSPK,GAE/THETAR,GAE/UBODYF,GAE/VBODYF,GAE/WBODYF,GAE/Z1DOTF,JoystickX,JoystickY,zzSCENARIO/SYSTEM_TIME,
3282.96,-0.896971,0.729512,396.388,0.279497,699.515,5.72533,50.9579,-166.714,0,0,136.02,
3301.47,-0.903827,0.716374,395.885,0.285116,698.883,5.23927,50.9472,-170.197,0,0,136.13,
3320.36,-0.910326,0.703936,395.326,0.292151,698.119,3.80091,50.9035,-173.618,0,0,136.24,
3339.63,-0.916108,0.690968,394.804,0.299237,697.407,1.88888,50.8346,-176.995,0,0,136.35,
3359.27,-0.920933,0.680441,394.323,0.305985,696.747,-0.109801,50.7575,-180.039,0,0,136.46,
3379.27,-0.924701,0.668929,393.785,0.313475,696.003,-2.3313,50.6557,-183.672,0,0,136.57,
3399.64,-0.927457,0.65727,393.238,0.320751,695.241,-4.47887,50.5584,-186.99,0,0,136.68,
3420.38,-0.929373,0.64527,392.682,0.327555,694.394,-5.96105,50.4593,-190.298,0,0,136.79,
3441.47,-0.930721,0.632788,392.118,0.333697,693.68,-6.77807,50.3669,-193.292,0,0,136.9,
3462.93,-0.931874,0.619613,391.545,0.339161,692.883,-7.03508,50.3339,-196.567,0,0,137,
3484.75,-0.934708,0.605769,390.964,0.343812,692.078,-6.74844,50.3474,-199.737,0,0,137.12,
3506.9,-0.946114,0.59112,390.376,0.347588,691.265,-6.27801,50.359,-202.732,0,0,137.23,
3527.32,-0.959041,0.576157,389.78,0.350907,690.443,-5.72462,50.3499,-205.594,0,0,137.33,
3552.15,-0.975436,0.561085,389.178,0.35395,689.614,-5.19003,50.3097,-208.302,0,0,137.44,
3575.22,-0.991097,0.545981,388.57,0.356798,688.778,-4.75205,50.2406,-210.842,0,0,137.55,
3598.55,-1.00725,0.530899,387.957,0.359518,687.934,-4.46173,50.1462,-213.211,0,0,137.66,
3622.14,-1.02361,0.515877,387.338,0.362158,687.085,-4.34452,50.0281,-215.408,0,0,137.78,
3643.78,-1.03855,0.502282,386.773,0.364504,686.308,-4.40275,49.8892,-217.433,0,0,137.88,
3667.8,-1.05497,0.487386,386.147,0.367019,685.371,-4.61765,49.7327,-219.288,0,0,137.99,
3692,-1.07129,0.472528,385.461,0.36965,684.508,-4.9536,49.5616,-220.976,0,0,138.1,
3716.39,-1.08751,0.457679,384.887,0.37171,683.721,-5.32676,49.3793,-222.499,0,0,138.21,
3740.93,-1.10369,0.442716,384.254,0.37382,682.85,-5.76645,49.2413,-223.861,0,0,138.32,
3765.62,-1.11973,0.427629,383.619,0.375702,681.893,-6.22287,49.1433,-225.066,0,0,138.43,
3790.43,-1.13561,0.412458,382.984,0.377267,681.097,-6.57127,49.0247,-226.12,0,0,138.54,
3815.35,-1.15133,0.39719,382.348,0.378465,680.222,-6.79955,48.9029,-226.946,0,0,138.64,
3840.36,-1.16696,0.381824,381.712,0.379259,679.351,-6.93381,48.7542,-227.707,0,0,138.75,
3865.45,-1.18254,0.366363,381.077,0.379632,678.483,-6.93959,48.5949,-228.359,0,0,138.87,
3890.59,-1.19813,0.350823,380.443,0.379586,677.618,-6.82507,48.4283,-228.758,0,0,138.98,
3913.48,-1.21378,0.335225,379.811,0.379141,676.758,-6.61122,48.2565,-229.041,0,0,139.08,
3938.68,-1.22808,0.321015,379.182,0.378329,675.903,-6.32845,48.0806,-229.159,0,0,139.19,
3966.18,-1.24537,0.303957,378.555,0.377194,675.053,-6.0126,47.9013,-229.111,0,0,139.3,
3991.37,-1.26135,0.288342,377.932,0.375784,674.208,-5.70046,47.7184,-228.895,0,0,139.42,
4014.24,-1.27596,0.274186,377.369,0.374302,673.445,-5.42573,47.5318,-228.511,0,0,139.52,
4039.35,-1.29212,0.258674,376.753,0.372491,672.612,-5.21546,47.3411,-227.96,0,0,139.63,
4064.4,-1.30832,0.243236,376.088,0.370334,671.711,-5.08763,47.146,-227.244,0,0,139.74,
4089.35,-1.32453,0.22788,375.484,0.368211,670.894,-5.04982,46.9466,-226.365,0,0,139.85,
4114.2,-1.34068,0.212608,374.94,0.366166,670.159,-5.09135,46.7432,-225.326,0,0,139.96,
4138.93,-1.35675,0.197415,374.348,0.363782,669.36,-5.20964,46.5551,-224.246,0,0,140.07,
4163.52,-1.37267,0.182299,373.71,0.360999,668.499,-5.40373,46.3265,-222.784,0,0,140.18,
4187.95,-1.38844,0.167249,373.185,0.358512,667.792,-5.61561,46.117,-221.288,0,0,140.29,
4212.21,-1.40402,0.152248,372.616,0.355294,666.956,-5.83354,45.9165,-219.647,0,0,140.4,
4236.39,-1.35804,0.138469,372.044,0.355054,666.276,-2.96384,45.6873,-220.169,0,0,140.5,
4260.68,-1.24291,0.126243,371.482,0.355135,665.582,3.20152,44.5967,-221.326,0,0,140.62,
4285.12,-1.11668,0.113434,370.937,0.352753,664.872,12.1962,42.6258,-223.098,0,0,140.73,
4307.54,-1.00392,0.0989332,370.407,0.349068,664.042,22.9003,40.0396,-225.274,0,0,140.83,
4332.44,-0.874842,0.0826949,369.882,0.346287,663.027,33.987,37.3767,-227.618,0,0,140.94,
4359.89,-0.7631,0.0654917,369.352,0.34666,661.83,44.2242,35.3571,-229.991,0,0,141.06,
4385.33,-0.656766,0.0493993,368.809,0.351242,660.566,52.6002,33.9267,-232.386,0,0,141.16,
4411.04,-0.554373,0.0362781,368.249,0.360516,659.358,58.3949,33.2515,-235.073,0,0,141.28,
4434.66,-0.463093,0.0283291,367.725,0.372806,658.31,61.2413,33.3592,-237.459,0,0,141.38,
4460.92,-0.362692,0.0251099,367.135,0.391493,657.471,61.1204,34.1871,-240.337,0,0,141.49,
4487.51,-0.26026,0.02834,366.535,0.409268,656.827,58.3368,35.6243,-243.567,0,0,141.6,
4514.48,-0.154003,0.0380768,365.929,0.429764,656.349,53.9865,37.5318,-247.195,0,0,141.71,
4541.86,-0.0484498,0.0538119,365.296,0.444553,655.999,47.3947,37.1029,-250.992,0,0,141.82,
4569.67,-0.0203557,0.0700367,364.601,0.451953,655.703,36.3372,35.8994,-254.738,0,0,141.93,
4597.87,-0.0224184,0.0892479,363.921,0.456282,655.436,24.9114,34.5451,-258.254,0,0,142.04,
4626.45,-0.024035,0.11165,363.251,0.460436,654.909,9.47881,33.1737,-261.495,0,0,142.15,
4655.36,-0.0189848,0.135341,362.581,0.462432,654.234,-3.56485,30.9935,-264.127,0,0,142.25,
4684.58,-0.006679,0.157894,361.9,0.463282,653.222,-16.7277,27.9732,-266.756,0,0,142.37,
4714.05,0.0114486,0.177075,361.2,0.461124,652.028,-27.4733,24.3407,-268.786,0,0,142.48,
4740.99,0.0314346,0.190731,360.49,0.444818,650.991,-34.9651,13.4846,-269.934,0,0,142.58,
4770.68,0.0550789,0.197528,359.769,0.423948,649.897,-38.8114,1.29104,-269.446,0,0,142.69,
4802.89,0.0795729,0.19694,359.045,0.399737,648.778,-38.8899,-11.0861,-266.952,0,0,142.8,
4832,0.0984871,0.189037,358.318,0.370694,647.561,-35.3914,-24.9313,-262.433,0,0,142.92,
4857.94,0.111773,0.177065,357.588,0.347884,646.374,-28.7676,-34.8156,-255.857,0,0,143.02,
4885.69,0.121307,0.159955,356.783,0.325929,645.13,-19.654,-41.4172,-247.729,0,0,143.13,
4912.49,0.125122,0.138674,355.862,0.306167,643.728,-8.91441,-45.1632,-238.621,0,0,143.24,
4938.25,0.122944,0.120351,355.085,0.290023,642.358,2.43828,-46.9213,-228.859,0,0,143.35,
4962.92,0.115078,0.101218,354.239,0.275864,641.003,12.3998,-47.775,-219.757,0,0,143.46,
4986.49,0.102146,0.0846493,353.41,0.259731,639.406,22.0287,-48.5702,-208.69,0,0,143.57,
5008.93,0.0853119,0.0720489,352.624,0.24268,637.798,29.9688,-49.2672,-198.402,0,0,143.68,
5030.24,0.0660565,0.0644351,351.945,0.224598,636.289,34.2224,-49.8645,-187.986,0,0,143.79,
5050.39,0.0460355,0.0623515,351.285,0.2038,634.85,35.2344,-50.5444,-177.429,0,0,143.9,
5069.37,0.0269309,0.065871,350.651,0.187442,633.896,33.3125,-50.6492,-167.776,0,0,144,
5087.19,0.0101923,0.074544,350.074,0.175696,633.373,28.2849,-46.9499,-157.211,0,0,144.12,
5103.88,-0.00292764,0.0872121,349.602,0.164123,633.055,20.6887,-43.4687,-147.128,0,0,144.23,
5118.12,-0.0112052,0.102606,349.212,0.151433,632.691,11.2973,-41.8625,-137.664,0,0,144.33,
5132.8,-0.0140048,0.117712,348.909,0.138598,632.26,1.03729,-40.7751,-128.456,0,0,144.44,
5147.66,-0.0112519,0.135521,348.595,0.12478,631.698,-9.11585,-40.4011,-119.405,0,0,144.56,
5160.26,-0.0031957,0.149941,348.334,0.110769,631.037,-18.2276,-40.2197,-110.464,0,0,144.67,
5170.86,0.00801592,0.160313,348.115,0.0977793,630.423,-24.9143,-39.9945,-101.544,0,0,144.77,
5181.59,0.0235772,0.167769,347.895,0.0831211,629.769,-30.2426,-39.7951,-92.644,0,0,144.88,
5191.33,0.04118,0.170474,347.682,0.0667925,629.327,-32.1371,-39.6978,-83.7535,0,0,144.99,
5200.1,0.0592993,0.167792,347.514,0.0517557,629.072,-31.0499,-39.7437,-74.8539,0,0,145.1,
5207.89,0.0763969,0.161324,347.387,0.0382996,628.993,-27.6042,-39.8992,-65.9279,0,0,145.21,
5214.7,0.0910519,0.150443,347.279,0.0239894,629.02,-21.4826,-40.1608,-56.9643,0,0,145.32,
5220.52,0.10212,0.136844,347.208,0.0112974,629.187,-12.715,-39.1102,-48.0163,0,0,145.43,
5225.36,0.108709,0.121559,347.184,0.000919034,629.297,-3.58285,-38.49,-39.2298,0,0,145.54,
5229.24,0.110297,0.106009,347.194,-0.0102811,629.348,4.88734,-37.9642,-31.3408,0,0,145.65,
5231.94,0.106823,0.0915928,347.233,-0.0211549,629.34,13.5949,-37.1274,-22.7842,0,0,145.75,
5234.17,0.0986452,0.0794807,347.295,-0.0326083,629.29,20.9037,-36.4868,-13.613,0,0,145.87,
5235.25,0.0865327,0.0706912,347.378,-0.0448243,629.273,26.1722,-36.0046,-6.06153,0,0,145.98,
5235.45,0.0730294,0.0661915,347.472,-0.0578278,629.359,28.9586,-35.6869,2.18826,0,0,146.08,
5234.8,0.0566563,0.0655662,347.611,-0.0714784,629.596,29.0577,-35.5446,10.4138,0,0,146.19,
5233.24,0.0386051,0.0695167,347.767,-0.0855046,629.991,26.5128,-35.5611,18.6485,0,0,146.3,
5230.77,0.0246913,0.0773341,347.952,-0.0994795,630.512,21.6064,-35.6341,26.9113,0,0,146.41,
5227.4,0.0117876,0.0871166,348.149,-0.11182,631.049,14.8296,-35.6208,35.2008,0,0,146.52,
5223.11,0.00240798,0.0998217,348.396,-0.124927,631.705,6.8348,-35.4875,43.5171,0,0,146.63,
5217.91,-0.00268523,0.11336,348.673,-0.138719,632.259,-1.62381,-35.2742,51.8002,0,0,146.74,
5211.8,-0.0031223,0.126442,349.005,-0.151051,632.763,-9.75952,-34.8721,60.0628,0,0,146.85,
5204.78,0.00109295,0.137846,349.301,-0.161983,633.194,-16.2477,-34.4155,68.2356,0,0,146.96,
5196.87,0.00952272,0.146522,349.648,-0.173608,633.708,-21.7878,-33.4979,75.6203,0,0,147.07,
5188.07,0.0214054,0.151684,350.017,-0.185355,634.298,-25.1882,-32.6523,83.6122,0,0,147.18,
5178.4,0.0356747,0.152876,350.409,-0.19736,635.07,-26.1388,-32.0592,92.1943,0,0,147.29,
5167.87,0.0510518,0.150025,350.827,-0.210209,635.929,-24.4392,-31.5267,100.007,0,0,147.4,
5156.48,0.0661756,0.143424,351.272,-0.22075,636.808,-20.9276,-31.2327,107.046,0,0,147.5,
5144.24,0.0797209,0.133742,351.747,-0.231777,637.847,-15.2728,-30.9131,115.449,0,0,147.62,
5131.16,0.0905255,0.121889,352.251,-0.242482,638.902,-8.28836,-30.6986,122.413,0,0,147.73,
5118.54,0.0976655,0.108985,352.78,-0.252865,639.927,-0.653097,-30.5245,130.036,0,0,147.83,
5102.48,0.100561,0.0962195,353.332,-0.263105,640.902,6.90325,-30.344,137.618,0,0,147.94,
5086.89,0.0989751,0.0850103,353.903,-0.270946,641.9,13.6662,-28.8781,145.074,0,0,148.05,
5072.01,0.0931999,0.0762097,354.498,-0.278133,642.946,18.9933,-26.5487,152.368,0,0,148.16,
5054.91,0.0847782,0.070749,355.061,-0.286254,644.011,22.4031,-25.4242,159.361,0,0,148.27,
5037.04,0.0728498,0.0679923,355.699,-0.297237,645.014,23.6181,-25.6409,166.135,0,0,148.38,
5018.42,0.0592273,0.0689821,356.351,-0.308619,646.338,22.5618,-25.8692,172.989,0,0,148.49,
4999.05,0.0451733,0.073587,357.083,-0.320242,647.669,19.3754,-25.7339,179.851,0,0,148.6,
4978.92,0.0319165,0.0813347,357.813,-0.328149,648.999,14.9085,-24.2838,186.756,0,0,148.71,
4958.03,0.0207502,0.0912472,358.658,-0.338391,650.451,8.73393,-24.0204,193.465,0,0,148.82,
4936.42,0.0126491,0.102408,359.529,-0.34685,652.062,1.21552,-22.472,200.083,0,0,148.93,
4914.09,0.00831478,0.113628,360.435,-0.353826,653.511,-5.65288,-21.1754,206.528,0,0,149.04,
4891.06,0.0081339,0.123799,361.37,-0.361445,654.809,-11.2865,-20.1078,212.221,0,0,149.14,
4867.35,0.0120653,0.131924,362.33,-0.3691,656.243,-16.252,-19.087,218.333,0,0,149.25,
4842.97,0.0196754,0.137215,363.313,-0.377195,657.714,-19.473,-18.4342,224.31,0,0,149.37,
4817.94,0.0301725,0.139171,364.315,-0.385575,659.257,-20.6609,-18.0354,230.742,0,0,149.48,
4794.63,0.0424916,0.137633,365.333,-0.39403,660.881,-19.7357,-17.8218,236.065,0,0,149.58,
4768.37,0.0554047,0.132808,366.369,-0.402191,662.581,-16.8307,-17.5727,241.911,0,0,149.69,
4738.99,0.0676373,0.125251,367.423,-0.409721,664.329,-12.2778,-17.2326,247.722,0,0,149.8,
4711.4,0.077943,0.116004,368.499,-0.413913,666.131,-6.57053,-15.1685,253.413,0,0,149.91,
4685.78,0.0848507,0.106901,369.509,-0.416259,667.782,-0.314113,-12.3413,258.809,0,0,150.02,
4657.06,0.0890331,0.0972324,370.639,-0.416211,669.58,5.82346,-8.23406,263.747,0,0,150.13,
4627.82,0.0893493,0.0886622,371.884,-0.416319,671.473,11.1893,-4.80184,268.067,0,0,150.24,
4598.14,0.0858261,0.0815024,373.032,-0.417536,673.179,15.2264,-2.48829,271.82,0,0,150.35,
4568.07,0.0789264,0.077895,374.081,-0.41937,674.745,17.4038,-1.06399,274.904,0,0,150.46,
4537.64,0.06947,0.0767896,375.241,-0.421885,676.516,17.961,0.00935721,278.329,0,0,150.57,
4506.87,0.0585191,0.0787574,376.41,-0.424457,678.344,16.3737,1.09533,281.298,0,0,150.68,
4475.79,0.047271,0.0835136,377.589,-0.426967,680.39,13.1307,1.97802,284.121,0,0,150.79,
4444.4,0.0369054,0.0905107,378.779,-0.428484,682.109,9.03806,3.11181,286.532,0,0,150.89,
4412.74,0.0284093,0.0990144,379.986,-0.426038,683.98,3.76262,6.62066,288.927,0,0,151,
4380.84,0.0226768,0.107951,381.218,-0.422019,685.828,-1.73632,10.5896,290.889,0,0,151.12,
4348.79,0.020267,0.116349,382.47,-0.417098,687.647,-6.83084,14.4237,291.88,0,0,151.23,
4319.57,0.0210871,0.1228,383.723,-0.411316,689.427,-10.9511,18.0709,292.306,0,0,151.33,
4287.42,0.0250594,0.127961,384.86,-0.405548,691.208,-13.655,21.0875,292.086,0,0,151.44,
4252.41,0.0323363,0.130814,386.221,-0.399765,693.014,-14.6809,23.5413,291.309,0,0,151.56,
4220.44,0.0407054,0.130757,387.462,-0.393914,694.854,-13.9723,25.523,290.069,0,0,151.66,
4191.51,0.0487604,0.128639,388.584,-0.388487,696.548,-11.6724,27.1133,288.445,0,0,151.77,
4159.88,0.0570792,0.124447,389.811,-0.38233,698.417,-8.10891,28.3932,286.502,0,0,151.88,
4128.47,0.0638826,0.118935,391.141,-0.375382,700.435,-3.75117,29.4407,284.288,0,0,151.99,
4097.32,0.0684136,0.112904,392.24,-0.368508,702.237,0.85158,30.5285,281.83,0,0,152.1,
4066.45,0.07024,0.107137,393.438,-0.362191,703.839,4.77629,31.4625,279.129,0,0,152.21,
4035.89,0.069267,0.102374,394.623,-0.355234,705.567,8.6078,32.2724,276.2,0,0,152.32,
4005.66,0.0657509,0.0991974,395.793,-0.348335,707.276,10.723,32.9114,273.361,0,0,152.43,
3975.79,0.060249,0.0979764,396.949,-0.341533,708.982,11.7076,33.5735,269.754,0,0,152.54,
3946.29,0.0535358,0.0988249,398.09,-0.33482,710.693,11.1916,34.0334,266.603,0,0,152.64,
3917.18,0.0464966,0.101599,399.218,-0.328147,712.405,9.34716,34.4587,263.004,0,0,152.75,
3888.47,0.0400118,0.105925,400.333,-0.321453,714.104,6.45004,34.8179,259.281,0,0,152.87,
3860.18,0.034846,0.111252,401.435,-0.314685,715.776,2.91054,35.135,255.446,0,0,152.98,
3834.83,0.0315566,0.116931,402.517,-0.307814,717.4,-0.797232,35.4308,251.502,0,0,153.08,
3804.89,0.0304311,0.1223,403.575,-0.300838,718.967,-4.1975,35.7171,247.451,0,0,153.19,
3777.92,0.0314621,0.126772,404.609,-0.29377,720.485,-6.87355,35.9956,243.295,0,0,153.3,
3751.41,0.0343616,0.129901,405.617,-0.286619,721.966,-8.51893,36.26,239.036,0,0,153.41,
3725.38,0.0386119,0.131436,406.601,-0.279384,723.419,-8.9729,36.5019,234.678,0,0,153.52,
3702.13,0.0430875,0.131418,407.473,-0.272723,724.72,-8.23555,36.7165,230.227,0,0,153.63,
3677.03,0.0480152,0.13,408.41,-0.264605,726.248,-6.4615,36.9057,225.686,0,0,153.74,
3652.44,0.0522852,0.127181,409.403,-0.257034,727.609,-3.93338,37.0773,221.061,0,0,153.85,
3628.36,0.0553398,0.124247,410.209,-0.250055,728.805,-1.28984,37.2419,216.351,0,0,153.96,
3604.8,0.0568163,0.120914,411.071,-0.2423,730.072,1.62559,37.4073,211.557,0,0,154.07,
3581.77,0.0565869,0.117971,411.981,-0.233796,731.397,4.37798,37.576,206.679,0,0,154.18,
3559.28,0.0547637,0.115856,412.717,-0.226713,732.46,6.04257,37.7448,201.716,0,0,154.29,
3537.34,0.0516708,0.114874,413.501,-0.218951,733.596,7.0127,37.893,197.134,0,0,154.39,
3515.97,0.0477883,0.115164,414.259,-0.211224,734.7,7.00368,38.0446,192.019,0,0,154.5,
3495.15,0.0436783,0.116687,414.992,-0.203519,735.774,6.06811,38.1821,186.356,0,0,154.62,
3474.92,0.0399022,0.119243,415.7,-0.195811,736.814,4.38065,38.3075,181.576,0,0,154.73,
3457.03,0.0369437,0.122503,416.385,-0.188075,737.814,2.20881,38.4262,176.257,0,0,154.83,
3437.91,0.0352551,0.126061,417.044,-0.180294,738.771,-0.127681,38.5435,170.877,0,0,154.94,
3417.73,0.0346681,0.129492,417.678,-0.172458,739.682,-2.30283,38.6625,165.436,0,0,155.05,
3399.86,0.0354801,0.132415,418.288,-0.164568,740.55,-4.02917,38.7824,159.937,0,0,155.16,
3384.14,0.0371619,0.134383,418.82,-0.157347,741.381,-5.09533,38.8997,154.379,0,0,155.27,
3367.44,0.0397297,0.135628,419.381,-0.149349,742.179,-5.39143,39.0099,148.765,0,0,155.38,
3351.36,0.0426334,0.135877,419.917,-0.140552,742.945,-4.91928,39.1104,143.098,0,0,155.49,
3335.9,0.0454236,0.135232,420.475,-0.132418,743.679,-3.78652,39.2011,137.38,0,0,155.6,
3321.07,0.047715,0.133718,420.92,-0.129002,744.422,-2.34514,37.2578,131.875,0,0,155.71,
3306.83,0.0491856,0.131545,421.405,-0.130393,745.396,-0.541532,31.3882,127.009,0,0,155.82,
3293.07,0.0496575,0.129152,421.878,-0.135089,746.441,1.39463,23.1816,123.541,0,0,155.93,
3279.6,0.0490996,0.126995,422.335,-0.141304,747.255,2.89694,17.1252,121.726,0,0,156.04,
3266.25,0.0476334,0.125371,422.778,-0.146166,747.913,3.87782,12.7834,121.265,0,0,156.14,
3254.1,0.0454915,0.124472,423.191,-0.15202,748.548,4.42176,8.87455,121.88,0,0,156.25,
3239.39,0.0429811,0.124382,423.57,-0.158028,749.099,4.36108,5.80079,123.383,0,0,156.37,
3225.69,0.0404433,0.125073,423.927,-0.164149,749.596,3.72901,3.3881,125.586,0,0,156.48,
3213,0.0381899,0.126496,424.273,-0.168236,750.057,2.63221,3.00639,128.291,0,0,156.58,
3198.75,0.0366376,0.128171,424.623,-0.172327,750.522,1.2348,2.71233,131.101,0,0,156.69,
3182.84,0.035617,0.130364,424.979,-0.176377,750.989,-0.261986,2.53611,133.976,0,0,156.8,
3167.93,0.0355774,0.132283,425.342,-0.179959,751.461,-1.65073,2.70269,136.87,0,0,156.91,
3152.7,0.0363652,0.133836,425.713,-0.18348,751.944,-2.74624,2.88581,139.738,0,0,157.03,
3138.58,0.0376779,0.134785,426.06,-0.186205,752.394,-3.36998,3.42746,142.539,0,0,157.13,
3122.77,0.0395542,0.135289,426.453,-0.186471,752.945,-3.56752,5.40257,145.058,0,0,157.24,
3106.71,0.0415835,0.135353,426.878,-0.181155,753.464,-3.21099,11.0576,146.979,0,0,157.35,
3090.49,0.0435079,0.134872,427.349,-0.175802,753.976,-2.49674,15.7545,147.657,0,0,157.46,
3074.27,0.0450481,0.133989,427.831,-0.169113,754.546,-1.29403,20.4285,147.064,0,0,157.57,
3058.16,0.0459895,0.132904,428.308,-0.161948,755.146,-0.0399368,24.0943,145.513,0,0,157.68,
3042.27,0.0462101,0.131835,428.774,-0.15456,755.637,1.06528,27.0581,143.095,0,0,157.79,
3026.68,0.0457013,0.13099,429.227,-0.146442,756.218,2.16126,29.3603,139.97,0,0,157.9,
3012.83,0.0445675,0.130544,429.662,-0.139672,756.69,2.76429,31.0406,136.654,0,0,158,
2996.67,0.0429988,0.130609,430.08,-0.132205,757.197,3.02571,32.4627,132.572,0,0,158.12,
2982.36,0.041237,0.131219,430.478,-0.124733,757.69,2.85165,33.5669,128.14,0,0,158.23,
2969.78,0.0396827,0.132327,430.858,-0.117255,758.165,2.28978,34.425,123.432,0,0,158.33,
2956.45,0.0382399,0.133681,431.217,-0.109544,758.611,1.44153,35.2563,118.5,0,0,158.44,
2942.53,0.0371899,0.135545,431.556,-0.101816,759.033,0.444642,35.9021,113.355,0,0,158.55,
2930.38,0.0368151,0.137295,431.874,-0.0940697,759.431,-0.548564,36.4062,108.041,0,0,158.66,
2919.85,0.0369721,0.13876,432.144,-0.0869824,759.769,-1.39443,36.8013,102.592,0,0,158.77,
2908.84,0.0376241,0.140092,432.422,-0.0791965,760.115,-1.97855,37.1118,97.033,0,0,158.88,
2898.45,0.0386405,0.141031,432.678,-0.0713833,760.434,-2.23095,37.3562,91.3855,0,0,158.99,
2888.69,0.039836,0.141538,432.933,-0.0628357,760.751,-2.13391,37.5487,85.6653,0,0,159.1,
2879.55,0.0410102,0.141638,433.126,-0.0556728,760.99,-1.7704,37.6826,80.4104,0,0,159.21,
2871.06,0.041979,0.141411,433.318,-0.0477789,761.226,-1.13871,37.8043,74.0564,0,0,159.32,
2863.2,0.0426009,0.140983,433.489,-0.0391446,761.449,-0.295147,37.9156,68.186,0,0,159.43,
2856,0.0427957,0.1405,433.639,-0.0319398,761.609,0.421226,37.9923,62.2811,0,0,159.54,
2849.44,0.0425532,0.140107,433.768,-0.0240102,761.756,1.11252,38.0436,56.8868,0,0,159.64,
2843.54,0.0419303,0.13993,433.876,-0.016084,761.874,1.61067,38.0952,50.9307,0,0,159.75,
2838.3,0.0410381,0.140053,433.963,-0.00816663,761.964,1.85429,38.1367,44.41,0,0,159.87,
2833.71,0.0393213,0.140477,434.03,-0.000258861,762.026,1.76393,38.1696,38.9585,0,0,159.98,
2830.12,0.0252801,0.140739,434.075,0.00779753,762.056,1.00478,38.2944,32.9307,0,0,160.08,
2826.8,0.00693192,0.141321,434.1,0.0158324,762.059,-0.46029,38.3913,26.8834,0,0,160.19,
2823.93,-0.0164593,0.142592,434.108,0.0238784,762.033,-2.56491,38.4241,20.8201,0,0,160.31,
2822.15,-0.037491,0.144021,434.094,0.0319786,761.975,-5.01037,38.4146,14.7585,0,0,160.41,
2820.74,-0.0573073,0.145281,434.062,0.0401435,761.883,-7.44209,38.3876,8.70929,0,0,160.53,
2820.17,-0.0794969,0.145676,434.016,0.0475765,761.775,-9.57526,38.3177,2.70097,0,0,160.63,
2820.17,-0.117198,0.144771,433.951,0.0557758,761.618,-12.2177,38.15,-3.20202,0,0,160.74,
2820.81,-0.187934,0.142125,433.867,0.0628203,761.521,-15.3985,36.328,-8.79171,0,0,160.85,
2822.03,-0.272681,0.139014,433.785,0.068544,761.383,-18.8312,34.7859,-13.2963,0,0,160.96,
2823.77,-0.343703,0.136222,433.674,0.0753496,761.169,-22.389,33.4598,-17.8543,0,0,161.07,
2826,-0.377331,0.133004,433.537,0.0834978,760.848,-24.7012,34.152,-22.7025,0,0,161.18,
2828.72,-0.397799,0.127503,433.385,0.0911842,760.552,-24.8381,34.8834,-27.1988,0,0,161.29,
2831.95,-0.416939,0.119016,433.22,0.0964337,760.348,-22.8627,35.5949,-31.3365,0,0,161.39,
2835.32,-0.436043,0.107728,433.043,0.101637,760.143,-18.8266,36.5573,-36.0093,0,0,161.5,
2839.93,-0.453705,0.0946406,432.855,0.106017,759.924,-13.4502,37.5249,-41.2412,0,0,161.62,
2844.72,-0.473014,0.0805766,432.655,0.109725,759.666,-7.53703,38.3771,-45.6398,0,0,161.73,
2849.53,-0.493265,0.0664808,432.44,0.113165,759.349,-1.95728,39.0521,-50.4906,0,0,161.83,
2855.33,-0.51772,0.0544167,432.208,0.116759,758.975,2.52484,39.5825,-55.3011,0,0,161.94,
2862.25,-0.545785,0.0418106,431.956,0.120894,758.569,5.33616,39.9484,-60.0226,0,0,162.06,
2869.13,-0.572719,0.032234,431.687,0.125856,758.155,6.18574,40.1487,-64.621,0,0,162.16,
2875.82,-0.597392,0.0252056,431.43,0.13127,757.782,5.07576,40.1822,-69.0773,0,0,162.27,
2883.63,-0.623468,0.0191271,431.137,0.138133,757.373,2.32321,40.0706,-73.4022,0,0,162.38,
2891.92,-0.643012,0.0139747,430.808,0.146672,756.908,-1.40122,39.8745,-77.6729,0,0,162.49,
2900.68,-0.657167,0.0100621,430.495,0.154938,756.449,-5.42549,39.6714,-81.8682,0,0,162.6,
2909.89,-0.668138,0.00547581,430.203,0.162302,756.005,-8.7751,39.4913,-85.6432,0,0,162.71,
2919.56,-0.675311,9.47E-05,429.87,0.16984,755.496,-11.5469,39.3568,-90.1848,0,0,162.82,
2929.69,-0.673863,6.2769,429.524,0.177054,754.936,-12.8842,39.2878,-94.4194,0,0,162.93,
2940.29,-0.66901,6.26901,429.166,0.181882,754.481,-12.3604,39.22,-98.6655,0,0,163.04,
2951.35,-0.66431,6.25953,428.8,0.186306,753.947,-10.2837,39.1376,-102.899,0,0,163.15,
2962.88,-0.660937,6.24872,428.425,0.189071,753.502,-7.37,39.0479,-106.71,0,0,163.25,
2974.87,-0.659493,6.23706,428.042,0.191548,752.992,-3.52882,38.9677,-110.836,0,0,163.36,
2987.3,-0.66023,6.22512,427.649,0.193851,752.45,0.405532,38.9056,-114.875,0,0,163.48,
2998.99,-0.66273,6.21454,427.247,0.196402,751.877,3.86796,38.8636,-118.819,0,0,163.58,
3012.25,-0.667168,6.20273,426.835,0.199554,751.282,6.39711,38.8335,-122.669,0,0,163.69,
3027.2,-0.673367,6.19313,426.412,0.20356,750.679,7.69407,38.8006,-126.433,0,0,163.81,
