GAE/ACALTF,GAE/ACPHIR,GAE/ACPSIR,GAE/IAIRSPK,GAE/THETAR,GAE/UBODYF,GAE/VBODYF,GAE/WBODYF,GAE/Z1DOTF,zzSCENARIO/SYSTEM_TIME,CLASS
3696.53,-0.0905819,6.23647,204.461,0.277244,363.108,-1.49707,26.5245,-73.8854,75.56,cruise
3705.37,-0.0929919,6.23459,204.747,0.276089,363.657,-1.16478,26.6087,-73.5734,75.67,cruise
3713.45,-0.0953809,6.23274,205.034,0.274969,364.209,-0.855872,26.6941,-73.2715,75.79,cruise
3720.76,-0.0976866,6.23109,205.296,0.273982,364.762,-0.580271,26.7804,-72.9795,75.89,cruise
3728.78,-0.10035,6.22935,205.586,0.272839,365.318,-0.346322,26.8672,-72.6978,76,cruise
3737.48,-0.103377,6.22755,205.903,0.271832,365.876,-0.160544,26.9544,-72.4262,76.11,cruise
3744.71,-0.105865,6.22616,206.169,0.270954,366.385,-0.0277005,27.0416,-72.1662,76.22,cruise
3752.64,-0.107219,6.22481,206.463,0.270031,366.947,0.130875,27.1268,-71.9206,76.33,cruise
3760.54,-0.106855,6.22362,206.757,0.269149,367.562,0.264746,27.2086,-71.6868,76.44,cruise
3768.41,-0.105366,6.22254,207.053,0.268238,368.129,0.40977,27.2901,-71.4662,76.55,cruise
3776.26,-0.102131,6.22158,207.376,0.267449,368.696,0.592733,27.3703,-71.26,76.66,cruise
3784.09,-0.0971263,6.2207,207.647,0.266767,369.214,0.790496,27.4418,-71.0836,76.77,cruise
3791.9,-0.0912336,6.21984,207.945,0.266057,369.784,1.04404,27.5207,-70.9016,76.88,cruise
3799.69,-0.0840253,6.21902,208.244,0.265388,370.356,1.35745,27.599,-70.7336,76.99,cruise
3806.75,-0.0759996,6.2182,208.544,0.264762,370.928,1.71088,27.6765,-70.5776,77.09,cruise
3815.21,-0.0676928,6.21737,208.844,0.264181,371.501,2.09708,27.7547,-70.4337,77.2,cruise
3822.95,-0.0593547,6.21654,209.145,0.263646,372.074,2.50492,27.8341,-70.3019,77.31,cruise
3829.98,-0.0518446,6.21581,209.419,0.263204,372.595,2.88373,27.9076,-70.1823,77.42,cruise
3837.69,-0.0437064,6.21506,209.72,0.262729,373.221,3.33405,27.9977,-70.0749,77.53,cruise
3845.4,-0.0357118,6.21441,210.022,0.262349,373.794,3.7295,28.0822,-69.98,77.64,cruise
3853.09,-0.0278575,6.21383,210.352,0.262022,374.368,4.09636,28.1686,-69.8976,77.75,cruise
3861.47,-0.0194313,6.21346,210.654,0.261745,374.941,4.42452,28.2569,-69.828,77.86,cruise
3868.45,-0.0125027,6.21327,210.928,0.261537,375.463,4.68224,28.3387,-69.7759,77.96,cruise
3876.13,-0.00495363,6.21326,211.23,0.261337,376.09,4.93365,28.4386,-69.7275,78.08,cruise
3883.79,0.00254812,6.21345,211.532,0.261209,376.612,5.10443,28.5316,-69.6968,78.19,cruise
3891.46,0.0100332,6.21387,211.833,0.261106,377.24,5.21628,28.6259,-69.6792,78.3,cruise
3899.12,0.016891,6.21454,212.162,0.261032,377.815,5.23379,28.7236,-69.6754,78.41,cruise
3906.79,0.0227801,6.21527,212.435,0.26099,378.338,5.1821,28.814,-69.6836,78.51,cruise
3914.46,0.0282981,6.21629,212.736,0.260964,378.914,5.05345,28.9134,-69.7057,78.63,cruise
3922.12,0.0337393,6.21755,213.035,0.260962,379.49,4.85649,29.0125,-69.7452,78.74,cruise
3929.1,0.0392508,6.21903,213.335,0.260981,380.066,4.60189,29.1113,-69.7902,78.84,cruise
3937.48,0.0449087,6.22069,213.633,0.26102,380.642,4.30263,29.2095,-69.8524,78.95,cruise
3945.17,0.0507526,6.22252,213.931,0.261079,381.216,3.97299,29.3072,-69.9274,79.06,cruise
3952.87,0.0566786,6.22446,214.228,0.261157,381.79,3.61586,29.4044,-70.0158,79.18,cruise
3960.57,0.059032,6.22623,214.524,0.260014,382.392,3.09322,29.1011,-70.1182,79.29,cruise
3967.59,0.0571579,6.22777,214.793,0.258961,382.998,2.46047,28.746,-70.1987,79.39,cruise
3975.31,0.0531863,6.22956,215.088,0.25788,383.597,1.73498,28.4625,-70.2574,79.5,cruise
3983.04,0.0477923,6.23147,215.383,0.256912,384.135,0.970399,28.2417,-70.2961,79.61,cruise
3990.78,0.0402234,6.23341,215.677,0.256039,384.722,-0.062291,28.0653,-70.3186,79.72,cruise
3998.51,0.031642,6.23543,215.971,0.255265,385.304,-0.980956,27.9261,-70.3285,79.83,cruise
4006.25,0.0228955,6.2375,216.265,0.254599,385.932,-2.11816,27.8212,-70.3293,79.94,cruise
4013.98,0.0143545,6.23954,216.558,0.25404,386.502,-3.15656,27.7472,-70.3244,80.05,cruise
4021.72,0.00616618,6.24148,216.852,0.253587,387.016,-4.06581,27.704,-70.3175,80.15,cruise
4029.45,-0.00163175,6.24322,217.145,0.253229,387.578,-4.99624,27.6799,-70.3099,80.26,cruise
4037.19,-0.00905843,6.24469,217.438,0.252959,388.137,-5.82427,27.6773,-70.3044,80.37,cruise
4044.92,-0.0158102,6.24584,217.73,0.251931,388.71,-6.50372,27.4842,-70.2809,80.49,cruise
4052.65,-0.0211051,6.24671,218.022,0.247302,389.378,-7.00284,25.9406,-70.2279,80.59,cruise
4060.37,-0.025613,6.24719,218.316,0.240936,390.081,-7.30839,23.8119,-70.0588,80.7,cruise
4067.36,-0.0293902,6.24724,218.613,0.232696,390.813,-7.41041,21.0768,-69.7085,80.81,cruise
4075.69,-0.0338027,6.24678,218.911,0.224734,391.52,-7.30907,18.6272,-69.1296,80.92,cruise
4082.56,-0.0375275,6.24593,219.186,0.217381,392.2,-7.01622,16.6654,-68.3184,81.03,cruise
4090.03,-0.0417951,6.24455,219.492,0.210502,392.866,-6.55179,15.0798,-67.3237,81.14,cruise
4097.38,-0.0463381,6.24259,219.832,0.203671,393.53,-5.93973,13.6981,-66.1747,81.25,cruise
4105.25,-0.0507548,6.24049,220.15,0.196958,394.195,-5.18891,12.4629,-64.9076,81.36,cruise
4111.67,-0.0539367,6.23837,220.446,0.191112,394.799,-4.352,11.4782,-63.5206,81.47,cruise
4118.58,-0.0574668,6.23585,220.778,0.184361,395.528,-3.44791,10.6876,-62.0399,81.58,cruise
4125.33,-0.0602801,6.23324,221.117,0.178915,396.14,-2.5876,10.1074,-60.4836,81.69,cruise
4131.9,-0.0623922,6.23063,221.464,0.173078,396.821,-1.63086,9.59032,-59.0156,81.8,cruise
4138.29,-0.0631202,6.22811,221.82,0.167157,397.511,-0.680999,9.11736,-57.3483,81.9,cruise
4144.5,-0.0623066,6.22575,222.185,0.161009,398.214,0.227815,8.55113,-55.6445,82.02,cruise
4150.52,-0.0609689,6.22352,222.557,0.155069,398.927,1.07691,8.11753,-53.8845,82.12,cruise
4156.34,-0.0596411,6.22145,222.939,0.149281,399.651,1.85143,7.77285,-52.0817,82.23,cruise
4161.96,-0.0585228,6.21958,223.33,0.143628,400.387,2.53126,7.50393,-50.2443,82.34,cruise
4166.89,-0.0577304,6.21798,223.73,0.138097,401.137,3.09668,7.29744,-48.3795,82.45,cruise
4172.11,-0.0570876,6.21668,224.139,0.132675,401.901,3.53136,7.14178,-46.4934,82.56,cruise
4177.58,-0.0565989,6.21573,224.557,0.127351,402.681,3.82382,7.0273,-44.5911,82.68,cruise
4181.94,-0.0562979,6.21513,224.984,0.122116,403.478,3.96819,6.94602,-42.6766,82.78,cruise
4186.54,-0.0560049,6.2149,225.381,0.116964,404.29,3.96452,6.89147,-40.7534,82.89,cruise
4190.93,-0.0556764,6.21499,225.867,0.111887,405.12,3.81864,6.85848,-38.8243,83,cruise
4195.1,-0.0551894,6.21546,226.323,0.106882,405.966,3.54188,6.84303,-36.8916,83.11,cruise
4199.06,-0.0546185,6.21611,226.745,0.102389,406.749,3.19026,6.84197,-34.9572,83.22,cruise
4203.14,-0.0536687,6.21717,227.262,0.0970652,407.705,2.66468,6.85303,-33.0227,83.33,cruise
4206.35,-0.0526137,6.21824,227.701,0.0926789,408.516,2.16097,6.87256,-31.0886,83.44,cruise
4209.67,-0.0511424,6.21953,228.239,0.0874686,409.505,1.50645,6.90596,-29.1558,83.55,cruise
4212.78,-0.0493239,6.2209,228.694,0.0831663,410.342,0.942876,6.94093,-27.4009,83.65,cruise
4215.68,-0.04715,6.22229,229.205,0.0784699,411.276,0.329438,6.98572,-25.4735,83.76,cruise
4218.37,-0.0446266,6.22362,229.724,0.0738065,412.224,-0.252287,7.03604,-23.55,83.87,cruise
4220.84,-0.0417732,6.22485,230.252,0.0691715,413.185,-0.778667,7.09078,-21.6311,83.98,cruise
4223.11,-0.0386219,6.22593,230.788,0.0645618,414.161,-1.22908,7.14889,-19.7171,84.09,cruise
4225.16,-0.0352152,6.2268,231.334,0.0599753,415.151,-1.5867,7.20937,-17.8083,84.2,cruise
4226.85,-0.0316047,6.22745,231.888,0.0554116,416.155,-1.8391,7.27137,-15.9051,84.31,cruise
4228.64,-0.0278484,6.22785,232.451,0.0508716,417.174,-1.97867,7.33415,-14.0074,84.42,cruise
4229.95,-0.0243589,6.22799,232.969,0.0463576,418.208,-2.00282,7.39721,-12.1155,84.53,cruise
4231.19,-0.0204967,6.22791,233.601,0.0418727,419.255,-1.91395,7.46023,-10.2293,84.64,cruise
4232.22,-0.0166697,6.22758,234.135,0.0378318,420.22,-1.74103,7.51798,-8.51908,84.74,cruise
4233.11,-0.0126028,6.22696,234.785,0.0337914,421.388,-1.42988,7.86603,-6.48337,84.86,cruise
4233.66,-0.0093455,6.22628,235.334,0.0308691,422.368,-1.06025,8.39654,-4.63705,84.97,cruise
4234.09,-0.00672018,6.22534,235.945,0.0302023,423.537,-0.64898,9.90997,-2.88636,85.08,cruise
4234.32,-0.00590529,6.22424,236.564,0.0313496,424.5,-0.251779,11.7936,-1.42133,85.19,cruise
4234.39,-0.00716156,6.22305,237.245,0.033457,425.647,0.220148,14.3344,0.145511,85.3,cruise
4234.31,-0.00949968,6.2219,237.875,0.034853,426.712,0.605493,16.1625,1.32452,85.41,cruise
4234.12,-0.0124087,6.22086,238.451,0.035824,427.691,0.889657,17.5317,2.22732,85.51,cruise
4233.82,-0.0156478,6.21999,239.087,0.0366477,428.779,1.11303,18.7779,3.06397,85.63,cruise
4233.44,-0.0190833,6.2193,239.725,0.0372714,429.877,1.23362,19.8842,3.82096,85.74,cruise
4232.99,-0.0226242,6.21881,240.365,0.0377466,430.985,1.24822,20.6435,4.34797,85.84,cruise
4232.48,-0.0261976,6.21853,241.006,0.0381149,432.1,1.15936,21.341,4.83588,85.95,cruise
4231.98,-0.0294212,6.21844,241.648,0.0384102,433.221,0.974716,21.9213,5.24172,86.06,cruise
4231.33,-0.033198,6.21852,242.29,0.0386597,434.346,0.706429,22.4075,5.57722,86.17,cruise
4230.7,-0.036523,6.21874,242.931,0.0388851,435.475,0.370295,22.818,5.85185,86.29,cruise
4230.1,-0.0393991,6.21903,243.515,0.039103,436.605,-0.0151516,23.1678,6.07315,86.39,cruise
4229.42,-0.0423759,6.2194,244.214,0.039326,437.737,-0.429654,23.4691,6.24717,86.5,cruise
4228.73,-0.0451405,6.2198,244.796,0.0395409,438.868,-0.852322,23.7317,6.37871,86.61,cruise
4228.02,-0.0476873,6.22017,245.435,0.0397964,439.896,-1.22641,23.9634,6.4716,86.72,cruise
4227.31,-0.0500219,6.22047,246.073,0.0400762,441.128,-1.64172,24.1705,6.52888,86.83,cruise
4226.59,-0.0521615,6.22066,246.709,0.0403828,442.153,-1.94498,24.3578,6.55299,86.94,cruise
4225.87,-0.0541316,6.22073,247.344,0.0407497,443.381,-2.24197,24.5294,6.54588,87.05,cruise
4225.15,-0.0561262,6.22061,248.035,0.0411166,444.505,-2.43951,24.6883,6.50916,87.16,cruise
4224.43,-0.0577,6.22034,248.609,0.0414762,445.524,-2.55166,24.8238,6.45117,87.26,cruise
4223.73,-0.0593783,6.21987,249.239,0.0419007,446.644,-2.59891,24.9647,6.36133,87.37,cruise
4223.04,-0.061043,6.21922,249.867,0.0423565,447.76,-2.56825,25.0986,6.23323,87.49,cruise
4222.36,-0.0627363,6.21839,250.492,0.0428443,448.873,-2.46535,25.2268,6.10317,87.59,cruise
4221.7,-0.0644974,6.21739,251.116,0.0433654,449.983,-2.29931,25.3504,5.93626,87.7,cruise
4221.11,-0.0661862,6.21636,251.68,0.043869,450.988,-2.08208,25.47,5.7449,87.81,cruise
4220.44,-0.0683536,6.21501,252.355,0.0445127,452.191,-1.82773,25.5864,5.52956,87.92,cruise
4219.89,-0.0702956,6.2138,252.915,0.045142,453.288,-1.55166,25.7001,5.29065,88.03,cruise
4219.32,-0.0725862,6.21242,253.528,0.0457483,454.381,-1.26978,25.8113,5.02851,88.14,cruise
4218.79,-0.0750425,6.21102,254.194,0.0465204,455.469,-0.997607,25.9204,4.74346,88.25,cruise
4218.28,-0.0776604,6.20964,254.746,0.0472728,456.552,-0.74953,26.0275,4.43578,88.36,cruise
4217.81,-0.0804276,6.20829,255.351,0.0479951,457.531,-0.538062,26.1325,4.10571,88.47,cruise
4217.34,-0.0835942,6.20688,256.007,0.0489119,458.701,-0.373263,26.2357,3.75349,88.58,cruise
4216.98,-0.0863284,6.20579,256.551,0.0497187,459.671,-0.270035,26.3277,3.37931,88.69,cruise
4216.63,-0.0894087,6.20457,257.2,0.0507395,460.829,-0.209176,26.4361,2.98337,88.8,cruise
4216.32,-0.092535,6.20363,257.738,0.0516347,461.788,-0.211758,26.5246,2.60467,88.91,cruise
4216.06,-0.095674,6.20273,258.326,0.0523064,462.843,-0.268433,26.5418,2.18575,89.01,cruise
4215.84,-0.0987926,6.20204,258.911,0.0516742,463.933,-0.375082,25.8388,1.74612,89.12,cruise
4215.67,-0.10187,6.20139,259.493,0.0514234,465.002,-0.538169,25.3541,1.33752,89.24,cruise
4215.54,-0.10488,6.20078,260.072,0.0513346,466.06,-0.702825,25.045,1.03244,89.34,cruise
4215.45,-0.107805,6.2002,260.648,0.0513701,467.108,-0.90388,24.7852,0.725396,89.45,cruise
4215.39,-0.110633,6.19962,261.221,0.0515164,468.147,-1.11472,24.5968,0.438878,89.56,cruise
4215.36,-0.113359,6.19901,261.792,0.051756,469.179,-1.32388,24.4645,0.164672,89.67,cruise
4215.35,-0.115749,6.19843,262.308,0.0520741,470.203,-1.52046,24.3764,-0.103572,89.78,cruise
4215.38,-0.118287,6.19772,262.874,0.0524211,471.221,-1.69477,24.3232,-0.370873,89.89,cruise
4215.43,-0.120739,6.19698,263.488,0.0519674,472.246,-1.8387,24.0636,-0.595421,90,cruise
4215.51,-0.122833,6.19658,264.049,0.0490595,473.335,-1.92331,22.427,-0.834571,90.11,cruise
4215.6,-0.123218,6.19615,264.558,0.0460168,474.311,-1.93905,20.9018,-0.86386,90.22,cruise
4215.7,-0.122756,6.19566,265.116,0.042492,475.384,-1.89265,19.4795,-0.772557,90.33,cruise
4215.77,-0.121868,6.19499,265.674,0.0392777,476.531,-1.74023,18.1517,-0.497631,90.44,cruise
4215.81,-0.117859,6.19399,266.231,0.0388749,477.524,-1.48084,18.3688,-0.157415,90.55,cruise
4215.8,-0.111797,6.19283,266.789,0.0390478,478.416,-1.16311,18.8662,0.199951,90.65,cruise
4215.76,-0.10514,6.19151,267.346,0.0392705,479.398,-0.712908,19.3657,0.501413,90.76,cruise
4215.69,-0.0975933,6.19011,267.904,0.0394054,480.384,-0.143783,19.7494,0.732875,90.87,cruise
4215.6,-0.0876522,6.18872,268.461,0.0395059,481.37,0.537723,20.0577,0.921469,90.99,cruise
4215.5,-0.0759691,6.18732,269.017,0.0396,482.357,1.29334,20.3056,1.03796,91.09,cruise
4215.37,-0.0639232,6.18588,269.573,0.0399364,483.341,2.10524,20.5467,1.11835,91.2,cruise
4215.26,-0.053138,6.1843,270.127,0.0431582,484.269,2.93251,21.9701,1.10706,91.31,cruise
4215.14,-0.0453076,6.18233,270.678,0.0524923,485.049,3.62139,26.113,0.868807,91.42,cruise
4215.08,-0.0449253,6.18059,271.176,0.0612734,485.811,4.11413,29.8744,0.240174,91.53,cruise
4215.11,-0.0483736,6.17897,271.717,0.0695242,486.585,4.31149,32.9039,-0.871719,91.64,cruise
4215.27,-0.0533385,6.17786,272.25,0.0765613,487.378,4.17387,35.2862,-2.36691,91.75,cruise
4215.62,-0.0587198,6.17729,272.82,0.0845728,488.185,3.71351,37.166,-4.1658,91.86,cruise
4216.18,-0.0640225,6.17729,273.286,0.0909912,488.926,3.05102,38.5313,-6.01451,91.96,cruise
4216.97,-0.0694244,6.17775,273.833,0.098476,489.818,2.01464,39.8301,-8.44982,92.08,cruise
4218.02,-0.0734929,6.17842,274.278,0.105191,490.633,0.906166,40.7665,-10.8512,92.19,cruise
4219.34,-0.0774393,6.17933,274.756,0.111809,491.439,-0.277585,41.5151,-13.3844,92.3,cruise
4220.94,-0.0808018,6.18029,275.221,0.118358,492.232,-1.46297,42.1179,-16.0267,92.41,cruise
4222.84,-0.0835888,6.18118,275.672,0.124263,492.941,-2.48384,42.567,-18.5085,92.52,cruise
4225.05,-0.085844,6.18187,276.11,0.130715,493.705,-3.48785,42.9755,-21.3129,92.63,cruise
4227.56,-0.0876405,6.18225,276.534,0.137147,494.45,-4.31856,43.3222,-24.1853,92.73,cruise
4230.4,-0.0890505,6.18242,276.943,0.1417,495.233,-4.93868,42.969,-27.0471,92.84,cruise
4233.55,-0.0901645,6.18237,277.341,0.143643,496.122,-5.34596,40.9701,-30.1715,92.96,cruise
4236.68,-0.0911294,6.18184,277.726,0.145624,496.975,-5.46025,39.5001,-32.6074,93.06,cruise
4240.74,-0.0920708,6.1808,278.099,0.147909,497.774,-5.35265,38.2437,-35.0931,93.17,cruise
4244.37,-0.0930102,6.17941,278.429,0.150228,498.464,-5.0572,37.3729,-37.2255,93.27,cruise
4248.6,-0.0942422,6.17745,278.781,0.153233,499.254,-4.48776,36.5807,-39.6652,93.39,cruise
4253.07,-0.0957794,6.1751,279.124,0.155884,499.885,-3.80353,36.0438,-41.8156,93.5,cruise
4257.77,-0.0977,6.17222,279.486,0.15921,500.613,-3.01539,35.6473,-43.9061,93.61,cruise
4262.7,-0.100055,6.16963,279.779,0.162084,501.255,-2.17763,35.3602,-45.9532,93.72,cruise
4267.86,-0.102865,6.16671,280.092,0.165338,501.873,-1.34526,35.158,-47.9699,93.83,cruise
4273.24,-0.106123,6.1638,280.396,0.168681,502.417,-0.57038,35.0214,-49.966,93.94,cruise
4278.83,-0.109784,6.16104,280.717,0.17176,503.06,0.101086,34.7521,-51.9179,94.05,cruise
4284.64,-0.113731,6.15892,280.977,0.170754,503.7,0.593099,32.7966,-53.6251,94.15,cruise
4290.64,-0.117964,6.15708,281.256,0.169742,504.38,0.985907,30.6729,-55.3314,94.26,cruise
4296.82,-0.122383,6.1555,281.527,0.169147,505.011,1.20881,29.0386,-56.7649,94.37,cruise
4303.13,-0.126865,6.15438,281.792,0.167468,505.64,1.25368,26.9757,-58.0646,94.49,cruise
4308.98,-0.13135,6.15355,282.052,0.166085,506.244,1.14172,25.5067,-58.9648,94.59,cruise
4316.11,-0.135747,6.15297,282.308,0.164968,506.82,0.846009,24.081,-59.816,94.71,cruise
4322.72,-0.139982,6.15261,282.56,0.164152,507.372,0.486565,23.168,-60.3766,94.81,cruise
4328.78,-0.143515,6.15243,282.809,0.163581,507.907,0.0161052,22.3867,-60.8771,94.92,cruise
4335.5,-0.145327,6.15241,283.034,0.163209,508.428,-0.481011,21.786,-61.2871,95.03,cruise
4342.26,-0.145762,6.15243,283.278,0.162979,508.938,-0.970368,21.3281,-61.6262,95.14,cruise
4349.05,-0.142811,6.15251,283.52,0.162874,509.44,-1.32664,20.985,-61.9255,95.25,cruise
4356.5,-0.135927,6.1525,283.783,0.16282,509.934,-1.56374,20.7301,-62.1871,95.36,cruise
4362.73,-0.129196,6.15226,284,0.162799,510.38,-1.62841,20.5561,-62.4019,95.46,cruise
4369.61,-0.121476,6.1517,284.237,0.162788,510.865,-1.52155,20.4131,-62.6393,95.58,cruise
4376.51,-0.113732,6.15084,284.472,0.162789,511.348,-1.2373,20.3092,-62.8434,95.69,cruise
4383.43,-0.106129,6.14972,284.706,0.162809,511.87,-0.752585,20.2302,-63.0391,95.8,cruise
4390.38,-0.0987712,6.14838,284.96,0.162854,512.345,-0.184278,20.1827,-63.2296,95.91,cruise
4397.34,-0.0917243,6.1469,285.171,0.162922,512.773,0.400674,20.1563,-63.4007,96.01,cruise
4404.33,-0.0850267,6.14536,285.401,0.163035,513.241,1.07927,20.1425,-63.5885,96.13,cruise
4411.33,-0.0786909,6.14385,285.629,0.163193,513.706,1.75244,20.1423,-63.778,96.24,cruise
4418.36,-0.0727044,6.14243,285.856,0.1634,514.166,2.37898,20.1535,-63.9707,96.34,cruise
4425.41,-0.0670324,6.14119,286.082,0.163657,514.624,2.92255,20.1744,-64.1684,96.45,cruise
4431.83,-0.0621037,6.14018,286.306,0.163963,515.079,3.3538,20.2033,-64.3721,96.56,cruise
4439.57,-0.056401,6.13945,286.529,0.164316,515.532,3.65194,20.2387,-64.5832,96.67,cruise
4446.69,-0.0512946,6.13903,286.75,0.164713,515.983,3.80566,20.2793,-64.8228,96.79,cruise
4453.18,-0.0466815,6.13892,286.95,0.16515,516.433,3.81349,20.3239,-65.0306,96.89,cruise
4460.35,-0.0415638,6.13908,287.168,0.165621,516.881,3.6834,20.3716,-65.2683,97,cruise
4467.54,-0.036328,6.13954,287.384,0.166075,517.286,3.4319,20.4216,-65.516,97.11,cruise
4474.76,-0.0309093,6.14023,287.599,0.166596,517.73,3.08259,20.4734,-65.7738,97.22,cruise
4482.01,-0.0242495,6.14118,287.812,0.16714,518.211,2.70144,20.5248,-66.043,97.33,cruise
4489.28,-0.0155511,6.14232,288.023,0.167708,518.609,2.30363,20.5788,-66.3222,97.44,cruise
4496.59,-0.00605572,6.1435,288.252,0.168075,519.085,1.92927,20.5878,-66.5958,97.55,cruise
4503.93,0.00206336,6.14458,288.441,0.16671,519.555,1.5848,19.6547,-66.863,97.66,cruise
4511.3,0.0091377,6.14555,288.648,0.165801,519.968,1.31404,19.1014,-67.0122,97.76,cruise
4518.67,0.0133774,6.14633,288.853,0.164941,520.414,1.00718,18.6191,-67.1115,97.87,cruise
4526.06,0.0145159,6.14696,289.058,0.164154,520.855,0.725637,18.2404,-67.1486,97.99,cruise
4533.44,0.0147102,6.14758,289.262,0.163447,521.292,0.443929,17.9529,-67.1381,98.09,cruise
4540.83,0.014717,6.1482,289.465,0.162808,521.724,0.159999,17.7371,-67.092,98.2,cruise
4547.53,0.013411,6.14875,289.668,0.162225,522.155,-0.157959,17.5762,-67.0202,98.31,cruise
4555.57,0.00812789,6.14912,289.871,0.161687,522.583,-0.513013,17.4548,-66.9296,98.42,cruise
4562.26,-0.000155999,6.14933,290.056,0.162101,522.999,-0.925676,17.6734,-66.867,98.53,cruise
4569.61,-0.0132795,6.14946,290.258,0.164472,523.377,-1.45459,18.9289,-66.8315,98.64,cruise
4576.96,-0.0294555,6.14954,290.478,0.167227,523.743,-2.1104,20.3644,-66.9187,98.75,cruise
4584.34,-0.0464165,6.14968,290.678,0.169824,524.115,-2.89975,21.4595,-67.2039,98.86,cruise
4591.75,-0.0643847,6.14969,290.858,0.173582,524.428,-3.7415,23.0672,-67.6636,98.97,cruise
4599.22,-0.0838453,6.14959,291.053,0.177437,524.769,-4.85067,24.4126,-68.2865,99.08,cruise
4606.77,-0.106055,6.14924,291.246,0.181213,525.111,-6.03554,25.5005,-69.0725,99.19,cruise
4614.42,-0.134992,6.14842,291.435,0.184854,525.456,-7.24926,26.2533,-69.8909,99.3,cruise
4622.16,-0.169116,6.14723,291.62,0.188405,525.799,-8.72239,26.8681,-70.8652,99.4,cruise
4630.02,-0.204931,6.1458,291.8,0.191912,526.136,-10.2908,27.3213,-71.8878,99.51,cruise
4637.99,-0.240708,6.14442,291.976,0.193865,526.502,-11.8801,26.9784,-72.892,99.62,cruise
4646.06,-0.276382,6.14246,292.148,0.196355,526.859,-13.3887,26.6952,-73.986,99.74,cruise
4654.26,-0.314071,6.13723,292.315,0.20704,526.984,-14.807,30.4096,-74.9434,99.84,cruise
4661.82,-0.351595,6.12858,292.478,0.224471,526.829,-16.192,37.7453,-76.4173,99.95,cruise
4671.12,-0.387782,6.11685,292.63,0.246225,526.424,-17.6031,46.5575,-78.7856,100.06,turn
4679.98,-0.422259,6.10046,292.736,0.275238,525.393,-19.0476,58.9508,-82.1643,100.17,turn
4689.3,-0.454401,6.0815,292.727,0.305984,523.9,-20.4938,71.0325,-86.9486,100.29,turn
4698.29,-0.482149,6.06358,292.617,0.334991,522.249,-21.9721,80.9345,-92.9971,100.39,turn
4708.86,-0.511904,6.04098,292.366,0.362756,520.509,-23.4603,89.0981,-100.053,100.5,turn
4720.24,-0.545969,6.02107,292.027,0.38611,518.959,-25.1866,94.4074,-107.662,100.61,turn
4732.49,-0.579189,6.00564,291.659,0.400815,518.203,-27.4505,94.3668,-115.636,100.72,turn
4746.82,-0.62112,5.98965,291.186,0.413258,517.802,-29.9705,91.9561,-123.159,100.83,turn
4759.5,-0.65512,5.98032,290.807,0.417766,518.141,-32.4108,85.3074,-130.201,100.94,turn
4774.12,-0.691722,5.97307,290.428,0.417704,518.701,-34.3642,77.6215,-135.699,101.04,turn
4789.37,-0.71306,5.97247,290.051,0.409841,519.834,-34.8436,65.0842,-141.467,101.16,turn
4805.16,-0.711132,5.9721,289.794,0.402183,520.66,-33.2474,55.8116,-145.386,101.26,turn
4821.36,-0.709727,5.96698,289.584,0.394555,521.348,-30.4527,48.0829,-148.778,101.38,turn
4837.82,-0.735373,5.95706,289.421,0.386643,521.793,-27.4291,43.0261,-150.514,101.48,turn
4854.46,-0.773107,5.94581,289.266,0.377455,522.185,-23.9657,38.2484,-151.863,101.59,turn
4871.22,-0.813882,5.93369,289.107,0.367912,522.458,-20.1242,34.4141,-152.662,101.71,turn
4886.5,-0.850502,5.92148,288.948,0.358003,522.63,-16.1165,31.4111,-152.836,101.81,turn
4904.83,-0.895258,5.90936,288.789,0.34795,522.715,-12.1935,29.1012,-152.583,101.92,turn
4920.06,-0.931032,5.89883,288.63,0.338039,522.73,-8.40714,27.3162,-152.053,102.03,turn
4936.75,-0.960493,5.88857,288.486,0.32849,522.701,-4.89734,25.7335,-151.297,102.14,turn
4953.35,-0.983452,5.87924,288.317,0.319606,522.636,-1.75036,24.3892,-150.362,102.25,turn
4969.84,-0.997601,5.86814,288.166,0.313415,522.474,1.02107,24.7881,-149.378,102.36,turn
4986.22,-1.00513,5.858,288.031,0.308295,522.327,3.0847,25.0797,-148.307,102.47,turn
5002.48,-1.01116,5.84845,287.886,0.303035,522.152,4.96017,25.334,-147.197,102.58,turn
5018.61,-1.01715,5.83957,287.813,0.29939,522.017,5.98033,25.5069,-146.162,102.69,turn
5034.62,-1.02334,5.83136,287.746,0.296222,521.87,6.51958,25.6552,-144.89,102.8,turn
5050.5,-1.0296,5.82316,287.677,0.293804,521.753,6.36365,25.7472,-143.702,102.91,turn
5066.24,-1.03566,5.81689,287.623,0.292592,521.66,5.71948,25.7986,-142.611,103.01,turn
5081.86,-1.04124,5.81049,287.568,0.292022,521.57,4.53016,25.8252,-141.405,103.12,turn
5097.34,-1.04535,5.80294,287.518,0.29307,521.458,2.98322,26.4439,-140.277,103.24,turn
5112.71,-1.04729,5.79427,287.471,0.295456,521.288,1.18881,28.2093,-139.17,103.34,turn
5127.96,-1.0478,5.78537,287.427,0.298314,521.129,-0.701727,29.8925,-138.164,103.46,turn
5143.12,-1.04936,5.76893,287.387,0.305356,520.73,-2.5424,34.8299,-137.508,103.56,turn
5158.22,-1.05077,5.74978,287.348,0.313609,520.174,-4.18587,41.313,-137.094,103.67,turn
