Time,Steering wheel angle,Left wheel RPM,Right wheel RPM
467,-0.49991491625244444,0.16082695029989458,0.8391730497001056
468,-0.49771506529051557,0.16191789261312287,0.8380821073868774
469,-0.4948868333446337,0.16332564727389773,0.8366743527261026
470,-0.49144114888275614,0.16504863168407582,0.8349513683159244
471,-0.48739054064376097,0.16708519817658626,0.8329148018234137
472,-0.48274911702288203,0.1694335716296343,0.8305664283703662
473,-0.4775325414008147,0.17209178040741804,0.8279082195925822
474,-0.4717580034544967,0.17505758127791335,0.8249424187220866
475,-0.46544418649772357,0.1783283790399712,0.8216716209600291
476,-0.45861123090985323,0.18190114167252935,0.8180988583274712
477,-0.45128069372082624,0.18577231189777613,0.8142276881022241
478,-0.4434755044305737,0.18993771612706933,0.8100622838729304
479,-0.43521991715058417,0.19439247183275168,0.8056075281672488
480,-0.4265394591649122,0.19913089445985796,0.8008691055401415
481,-0.41746087601721305,0.2041464050581139,0.7958535949418861
482,-0.4080120732394832,0.20943143987528826,0.7905685601247112
483,-0.39822205484699424,0.21497736320641658,0.7850226367935834
484,-0.38812085873248336,0.22077438483772616,0.7792256151622738
485,-0.37773948910091404,0.2268114834572317,0.773188516542768
486,-0.36710984609405706,0.23307633742344117,0.7669236625765583
487,-0.3562646527617601,0.23955526428677004,0.7604447357132297
488,-0.3452373795440048,0.24623317044227302,0.7537668295577264
489,-0.33406216643472997,0.2530935122542674,0.7469064877457321
490,-0.3227737430048697,0.26011826993049586,0.7398817300695042
491,-0.31140734646811485,0.26728793533309575,0.732712064666904
492,-0.2999986379785484,0.27458151479372667,0.7254184852062734
493,-0.2885836173544791,0.28197654784928294,0.7180234521507161
494,-0.27719853642754766,0.2894491426322459,0.7105508573677536
495,-0.2658798112204285,0.2969740284365799,0.7030259715634206
496,-0.2546639331602265,0.3045246257382832,0.6954753742617168
497,-0.24358737953797427,0.3120731336828837,0.6879268663171169
498,-0.2326865234273785,0.31959063476575433,0.6804093652342457
499,-0.22199754327827592,0.3270472161321385,0.672952783867861
500,-0.21155633240197824,0.334412106620926,0.6655878933790734
501,-0.20139840856692892,0.34165382837953434,0.6583461716204652
502,-0.19155882392379953,0.34874036159779337,0.6512596384022071
503,-0.1820720754792906,0.3556393206580056,0.6443606793419939
504,-0.17297201633756631,0.36231813978765987,0.6376818602123402
